"folio","clientName","siteNumber","oa","service"
"V0000000164","BBVA BANCOMER",70115220,315974,"CUAD-AVAYA"
"V0000000165","BBVA BANCOMER",71283475,315974,"CUAD-AVAYA"
"V0000000166","BBVA BANCOMER",71445224,315974,"CUAD-AVAYA"
"V0000000167","BBVA BANCOMER",70115684,316163,"CUAD-AVAYA"
"V0000000168","BBVA BANCOMER",70114375,316170,"CUAD-AVAYA"
"V0000000169","BBVA BANCOMER",70114844,316170,"CUAD-AVAYA"
"V0000000170","BBVA BANCOMER",70115223,316170,"CUAD-AVAYA"
"V0000000171","BBVA BANCOMER",70115491,316170,"CUAD-AVAYA"
"V0000000172","BBVA BANCOMER",70115601,316170,"CUAD-AVAYA"
"V0000000173","BBVA BANCOMER",70114516,316173,"CUAD-AVAYA"
"V0000000174","BBVA BANCOMER",70114544,316173,"CUAD-AVAYA"
"V0000000175","BBVA BANCOMER",70115143,316173,"CUAD-AVAYA"
"V0000000176","BBVA BANCOMER",70115274,316173,"CUAD-AVAYA"
"V0000000177","BBVA BANCOMER",71354030,316173,"CUAD-AVAYA"
"V0000000178","BBVA BANCOMER",70114540,317506,"CUAD-AVAYA"
"V0000000179","BBVA BANCOMER",70115579,317506,"CUAD-AVAYA"
"V0000000180","BBVA BANCOMER",70115590,317506,"CUAD-AVAYA"
"V0000000181","BBVA BANCOMER",70115710,317506,"CUAD-AVAYA"
"V0000000182","BBVA BANCOMER",71285158,317506,"CUAD-AVAYA"
"V0000000183","BBVA BANCOMER",70114912,316181,"CUAD-AVAYA"
"V0000000184","BBVA BANCOMER",70114923,316181,"CUAD-AVAYA"
"V0000000185","BBVA BANCOMER",70114944,316181,"CUAD-AVAYA"
"V0000000186","BBVA BANCOMER",70115517,316181,"CUAD-AVAYA"
"V0000000187","BBVA BANCOMER",70116694,316181,"CUAD-AVAYA"
"V0000000188","BBVA BANCOMER",70115388,316183,"CUAD-AVAYA"
"V0000000189","BBVA BANCOMER",70115562,316183,"CUAD-AVAYA"
"V0000000190","BBVA BANCOMER",70115748,316183,"CUAD-AVAYA"
"V0000000191","BBVA BANCOMER",71286235,316183,"CUAD-AVAYA"
"V0000000192","BBVA BANCOMER",71436788,316183,"CUAD-AVAYA"
"V0000000193","BBVA BANCOMER",70115409,316191,"CUAD-AVAYA"
"V0000000194","BBVA BANCOMER",70115490,316191,"CUAD-AVAYA"
"V0000000195","BBVA BANCOMER",70115693,316191,"CUAD-AVAYA"
"V0000000196","BBVA BANCOMER",70115735,316191,"CUAD-AVAYA"
"V0000000197","BBVA BANCOMER",70122020,316191,"CUAD-AVAYA"
"V0000000198","BBVA BANCOMER",70115683,316194,"CUAD-AVAYA"
"V0000000199","BBVA BANCOMER",70115702,316194,"CUAD-AVAYA"
"V0000000200","BBVA BANCOMER",70143851,316194,"CUAD-AVAYA"
"V0000000201","BBVA BANCOMER",70197245,316194,"CUAD-AVAYA"
"V0000000202","BBVA BANCOMER",71284745,316194,"CUAD-AVAYA"
"V0000000203","BBVA BANCOMER",70115286,316197,"CUAD-AVAYA"
"V0000000204","BBVA BANCOMER",70115304,316197,"CUAD-AVAYA"
"V0000000205","BBVA BANCOMER",71437227,316197,"CUAD-AVAYA"
"V0000000206","BBVA BANCOMER",71438415,316197,"CUAD-AVAYA"
"V0000000207","BBVA BANCOMER",70114267,316199,"CUAD-AVAYA"
"V0000000208","BBVA BANCOMER",70114281,316199,"CUAD-AVAYA"
"V0000000209","BBVA BANCOMER",71252623,316199,"CUAD-AVAYA"
"V0000000210","BBVA BANCOMER",71436465,316199,"CUAD-AVAYA"
"V0000000211","BBVA BANCOMER",70114727,316201,"CUAD-AVAYA"
"V0000000212","BBVA BANCOMER",70115549,316201,"CUAD-AVAYA"
"V0000000213","BBVA BANCOMER",71547514,316201,"CUAD-AVAYA"
"V0000000214","BBVA BANCOMER",71562276,316201,"CUAD-AVAYA"
"V0000000215","BBVA BANCOMER",71416538,316211,"CUAD-AVAYA"
"V0000000216","BBVA BANCOMER",71416538,316211,"CUAD-AVAYA"
"V0000000217","BBVA BANCOMER",71419644,316211,"CUAD-AVAYA"
"V0000000218","BBVA BANCOMER",71560985,316211,"CUAD-AVAYA"
"V0000000219","BBVA BANCOMER",71576833,316211,"CUAD-AVAYA"
"V0000000220","BBVA BANCOMER",70114141,317683,"CUAD-AVAYA"
"V0000000221","BBVA BANCOMER",70114223,317683,"CUAD-AVAYA"
"V0000000222","BBVA BANCOMER",70114227,317683,"CUAD-AVAYA"
"V0000000223","BBVA BANCOMER",70114233,317683,"CUAD-AVAYA"
"V0000000224","BBVA BANCOMER",71280842,317683,"CUAD-AVAYA"
"V0000000225","BBVA BANCOMER",71241166,316213,"CUAD-AVAYA"
"V0000000226","BBVA BANCOMER",71332136,316213,"CUAD-AVAYA"
"V0000000227","BBVA BANCOMER",71561000,316213,"CUAD-AVAYA"
"V0000000228","BBVA BANCOMER",71594631,316213,"CUAD-AVAYA"
"V0000000229","BBVA BANCOMER",70033136,316223,"CUAD-AVAYA"
"V0000000230","BBVA BANCOMER",70114213,316223,"CUAD-AVAYA"
"V0000000231","BBVA BANCOMER",70114683,316223,"CUAD-AVAYA"
"V0000000232","BBVA BANCOMER",70116692,316223,"CUAD-AVAYA"
"V0000000233","BBVA BANCOMER",71363346,316223,"CUAD-AVAYA"
"V0000000234","BBVA BANCOMER",70114209,316224,"CUAD-AVAYA"
"V0000000235","BBVA BANCOMER",70114244,316224,"CUAD-AVAYA"
"V0000000236","BBVA BANCOMER",70114252,316224,"CUAD-AVAYA"
"V0000000237","BBVA BANCOMER",71299079,316224,"CUAD-AVAYA"
"V0000000238","BBVA BANCOMER",71419447,316224,"CUAD-AVAYA"
"V0000000239","BBVA BANCOMER",70114237,316228,"CUAD-AVAYA"
"V0000000240","BBVA BANCOMER",70114250,316228,"CUAD-AVAYA"
"V0000000241","BBVA BANCOMER",70115043,316228,"CUAD-AVAYA"
"V0000000242","BBVA BANCOMER",71246161,316228,"CUAD-AVAYA"
"V0000000243","BBVA BANCOMER",70114212,316232,"CUAD-AVAYA"
"V0000000244","BBVA BANCOMER",71348840,316232,"CUAD-AVAYA"
"V0000000245","BBVA BANCOMER",71353800,316232,"CUAD-AVAYA"
"V0000000246","BBVA BANCOMER",71424264,316232,"CUAD-AVAYA"
"V0000000247","BBVA BANCOMER",71433196,316232,"CUAD-AVAYA"
"V0000000248","BBVA BANCOMER",70114181,316236,"CUAD-AVAYA"
"V0000000249","BBVA BANCOMER",70114465,316236,"CUAD-AVAYA"
"V0000000250","BBVA BANCOMER",70115269,316236,"CUAD-AVAYA"
"V0000000251","BBVA BANCOMER",71337457,316236,"CUAD-AVAYA"
"V0000000252","BBVA BANCOMER",70114775,316238,"CUAD-AVAYA"
"V0000000253","BBVA BANCOMER",70114918,316238,"CUAD-AVAYA"
"V0000000254","BBVA BANCOMER",71299088,316238,"CUAD-AVAYA"
"V0000000255","BBVA BANCOMER",71570583,316238,"CUAD-AVAYA"
"V0000000256","BBVA BANCOMER",71596150,316238,"CUAD-AVAYA"
"V0000000257","BBVA BANCOMER",70114319,316242,"CUAD-AVAYA"
"V0000000258","BBVA BANCOMER",70114451,316242,"CUAD-AVAYA"
"V0000000259","BBVA BANCOMER",70115454,316242,"CUAD-AVAYA"
"V0000000260","BBVA BANCOMER",70115469,316242,"CUAD-AVAYA"
"V0000000261","BBVA BANCOMER",70218523,316242,"CUAD-AVAYA"
"V0000000262","BBVA BANCOMER",71241258,316249,"CUAD-AVAYA"
"V0000000263","BBVA BANCOMER",71326959,316249,"CUAD-AVAYA"
"V0000000264","BBVA BANCOMER",71330016,316249,"CUAD-AVAYA"
"V0000000265","BBVA BANCOMER",71378591,316249,"CUAD-AVAYA"
"V0000000266","BBVA BANCOMER",71582937,316249,"CUAD-AVAYA"
"V0000000267","BBVA BANCOMER",71241168,316252,"CUAD-AVAYA"
"V0000000268","BBVA BANCOMER",71297013,316252,"CUAD-AVAYA"
"V0000000269","BBVA BANCOMER",71588719,316252,"CUAD-AVAYA"
"V0000000270","BBVA BANCOMER",71623214,316252,"CUAD-AVAYA"
"V0000000271","BBVA BANCOMER",71623723,316252,"CUAD-AVAYA"
"V0000000272","BBVA BANCOMER",71337190,316253,"CUAD-AVAYA"
"V0000000273","BBVA BANCOMER",71369210,316253,"CUAD-AVAYA"
"V0000000274","BBVA BANCOMER",71372564,316253,"CUAD-AVAYA"
"V0000000275","BBVA BANCOMER",71442945,316253,"CUAD-AVAYA"
"V0000000276","BBVA BANCOMER",71452133,316253,"CUAD-AVAYA"
"V0000000277","BBVA BANCOMER",71354255,316254,"CUAD-AVAYA"
"V0000000278","BBVA BANCOMER",71397786,316254,"CUAD-AVAYA"
"V0000000279","BBVA BANCOMER",71424266,316254,"CUAD-AVAYA"
"V0000000280","BBVA BANCOMER",71441342,316254,"CUAD-AVAYA"
"V0000000281","BBVA BANCOMER",70115157,316288,"CUAD-AVAYA"
"V0000000282","BBVA BANCOMER",71414594,316288,"CUAD-AVAYA"
"V0000000283","BBVA BANCOMER",71438169,316288,"CUAD-AVAYA"
"V0000000284","BBVA BANCOMER",71444746,316288,"CUAD-AVAYA"
"V0000000285","BBVA BANCOMER",70114365,316303,"CUAD-AVAYA"
"V0000000286","BBVA BANCOMER",70114448,316303,"CUAD-AVAYA"
"V0000000287","BBVA BANCOMER",71273518,316303,"CUAD-AVAYA"
"V0000000288","BBVA BANCOMER",71299343,316303,"CUAD-AVAYA"
"V0000000289","BBVA BANCOMER",70114296,316315,"CUAD-AVAYA"
"V0000000290","BBVA BANCOMER",70114942,316315,"CUAD-AVAYA"
"V0000000291","BBVA BANCOMER",70115592,316315,"CUAD-AVAYA"
"V0000000292","BBVA BANCOMER",70121999,316315,"CUAD-AVAYA"
"V0000000293","BBVA BANCOMER",71295632,316315,"CUAD-AVAYA"
"V0000000294","BBVA BANCOMER",70114369,316327,"CUAD-AVAYA"
"V0000000295","BBVA BANCOMER",70114369,316327,"CUAD-AVAYA"
"V0000000296","BBVA BANCOMER",70115221,316327,"CUAD-AVAYA"
"V0000000297","BBVA BANCOMER",70115399,316327,"CUAD-AVAYA"
"V0000000298","BBVA BANCOMER",70221709,316327,"CUAD-AVAYA"
"V0000000299","BBVA BANCOMER",70114476,316339,"CUAD-AVAYA"
"V0000000300","BBVA BANCOMER",70114596,316339,"CUAD-AVAYA"
"V0000000301","BBVA BANCOMER",70114866,316339,"CUAD-AVAYA"
"V0000000302","BBVA BANCOMER",70115336,316339,"CUAD-AVAYA"
"V0000000303","BBVA BANCOMER",70115339,316339,"CUAD-AVAYA"
"V0000000304","BBVA BANCOMER",70114480,316352,"CUAD-AVAYA"
"V0000000305","BBVA BANCOMER",70114927,316352,"CUAD-AVAYA"
"V0000000306","BBVA BANCOMER",70114933,316352,"CUAD-AVAYA"
"V0000000307","BBVA BANCOMER",70114945,316352,"CUAD-AVAYA"
"V0000000308","BBVA BANCOMER",70163735,316361,"CUAD-AVAYA"
"V0000000309","BBVA BANCOMER",71716336,316361,"CUAD-AVAYA"
"V0000000310","BBVA BANCOMER",71716347,316361,"CUAD-AVAYA"
"V0000000311","BBVA BANCOMER",71716542,316361,"CUAD-AVAYA"
"V0000000312","BBVA BANCOMER",70114697,317778,"CUAD-AVAYA"
"V0000000313","BBVA BANCOMER",70115237,317778,"CUAD-AVAYA"
"V0000000314","BBVA BANCOMER",70115540,317778,"CUAD-AVAYA"
"V0000000315","BBVA BANCOMER",70115555,317778,"CUAD-AVAYA"
"V0000000316","BBVA BANCOMER",70115643,317778,"CUAD-AVAYA"
"V0000000317","BBVA BANCOMER",70115643,317778,"CUAD-AVAYA"
"V0000000318","BBVA BANCOMER",70114501,316381,"CUAD-AVAYA"
"V0000000319","BBVA BANCOMER",70114648,316381,"CUAD-AVAYA"
"V0000000320","BBVA BANCOMER",70115210,316381,"CUAD-AVAYA"
"V0000000321","BBVA BANCOMER",70115613,316381,"CUAD-AVAYA"
"V0000000322","BBVA BANCOMER",70115659,316381,"CUAD-AVAYA"
"V0000000323","BBVA BANCOMER",70114508,316408,"CUAD-AVAYA"
"V0000000324","BBVA BANCOMER",70114937,316408,"CUAD-AVAYA"
"V0000000325","BBVA BANCOMER",70114964,316408,"CUAD-AVAYA"
"V0000000326","BBVA BANCOMER",70114985,316408,"CUAD-AVAYA"
"V0000000327","BBVA BANCOMER",70115007,316408,"CUAD-AVAYA"
"V0000000328","BBVA BANCOMER",70115566,316434,"CUAD-AVAYA"
"V0000000329","BBVA BANCOMER",70114409,316685,"CUAD-AVAYA"
"V0000000330","BBVA BANCOMER",70114439,316685,"CUAD-AVAYA"
"V0000000331","BBVA BANCOMER",70115114,316685,"CUAD-AVAYA"
"V0000000332","BBVA BANCOMER",70115636,316685,"CUAD-AVAYA"
"V0000000333","BBVA BANCOMER",71234070,316685,"CUAD-AVAYA"
"V0000000334","BBVA BANCOMER",70115344,316736,"CUAD-AVAYA"
"V0000000335","BBVA BANCOMER",70115638,316736,"CUAD-AVAYA"
"V0000000336","BBVA BANCOMER",71286240,316736,"CUAD-AVAYA"
"V0000000337","BBVA BANCOMER",71312695,316736,"CUAD-AVAYA"
"V0000000338","BBVA BANCOMER",70114926,316964,"CUAD-AVAYA"
"V0000000339","BBVA BANCOMER",70114931,316964,"CUAD-AVAYA"
"V0000000340","BBVA BANCOMER",70114938,316964,"CUAD-AVAYA"
"V0000000341","BBVA BANCOMER",70115196,316964,"CUAD-AVAYA"
"V0000000342","BBVA BANCOMER",71593016,316964,"CUAD-AVAYA"
"V0000000343","BBVA BANCOMER",70114919,316972,"CUAD-AVAYA"
"V0000000344","BBVA BANCOMER",70114924,316972,"CUAD-AVAYA"
"V0000000345","BBVA BANCOMER",70114930,316972,"CUAD-AVAYA"
"V0000000346","BBVA BANCOMER",70114934,316972,"CUAD-AVAYA"
"V0000000347","BBVA BANCOMER",70114940,316972,"CUAD-AVAYA"
"V0000000348","BBVA BANCOMER",70114943,316977,"CUAD-AVAYA"
"V0000000349","BBVA BANCOMER",70114952,316977,"CUAD-AVAYA"
"V0000000350","BBVA BANCOMER",70114958,316977,"CUAD-AVAYA"
"V0000000351","BBVA BANCOMER",70114961,316977,"CUAD-AVAYA"
"V0000000352","BBVA BANCOMER",71622914,316977,"CUAD-AVAYA"
"V0000000353","BBVA BANCOMER",70114968,316984,"CUAD-AVAYA"
"V0000000354","BBVA BANCOMER",70114980,316984,"CUAD-AVAYA"
"V0000000355","BBVA BANCOMER",70114988,316984,"CUAD-AVAYA"
"V0000000356","BBVA BANCOMER",70114998,316984,"CUAD-AVAYA"
"V0000000357","BBVA BANCOMER",71460124,316984,"CUAD-AVAYA"
"V0000000358","BBVA BANCOMER",70114322,317177,"CUAD-AVAYA"
"V0000000359","BBVA BANCOMER",70114331,317177,"CUAD-AVAYA"
"V0000000360","BBVA BANCOMER",70114356,317177,"CUAD-AVAYA"
"V0000000361","BBVA BANCOMER",70114360,317177,"CUAD-AVAYA"
"V0000000362","BBVA BANCOMER",70114370,317177,"CUAD-AVAYA"
"V0000000363","BBVA BANCOMER",70114372,317744,"CUAD-AVAYA"
"V0000000364","BBVA BANCOMER",70114379,317744,"CUAD-AVAYA"
"V0000000365","BBVA BANCOMER",70114393,317744,"CUAD-AVAYA"
"V0000000366","BBVA BANCOMER",70114397,317744,"CUAD-AVAYA"
"V0000000367","BBVA BANCOMER",70114405,317744,"CUAD-AVAYA"
"V0000000368","BBVA BANCOMER",70114406,317181,"CUAD-AVAYA"
"V0000000369","BBVA BANCOMER",70114410,317181,"CUAD-AVAYA"
"V0000000370","BBVA BANCOMER",70114414,317181,"CUAD-AVAYA"
"V0000000371","BBVA BANCOMER",70114419,317181,"CUAD-AVAYA"
"V0000000372","BBVA BANCOMER",70114427,317751,"CUAD-AVAYA"
"V0000000373","BBVA BANCOMER",70114435,317751,"CUAD-AVAYA"
"V0000000374","BBVA BANCOMER",70114444,317751,"CUAD-AVAYA"
"V0000000375","BBVA BANCOMER",70114447,317751,"CUAD-AVAYA"
"V0000000376","BBVA BANCOMER",70114449,317751,"CUAD-AVAYA"
"V0000000377","BBVA BANCOMER",71305854,317903,"CUAD-AVAYA"
"V0000000378","BBVA BANCOMER",71428092,317903,"CUAD-AVAYA"
"V0000000379","BBVA BANCOMER",71433001,317903,"CUAD-AVAYA"
"V0000000380","BBVA BANCOMER",71438406,317903,"CUAD-AVAYA"
"V0000000381","BBVA BANCOMER",71456993,317903,"CUAD-AVAYA"
"V0000000382","BBVA BANCOMER",70114482,317184,"CUAD-AVAYA"
"V0000000383","BBVA BANCOMER",70114488,317184,"CUAD-AVAYA"
"V0000000384","BBVA BANCOMER",70114496,317184,"CUAD-AVAYA"
"V0000000385","BBVA BANCOMER",70114500,317184,"CUAD-AVAYA"
"V0000000386","BBVA BANCOMER",71378587,317904,"CUAD-AVAYA"
"V0000000387","BBVA BANCOMER",71411054,317904,"CUAD-AVAYA"
"V0000000388","BBVA BANCOMER",71419620,317904,"CUAD-AVAYA"
"V0000000389","BBVA BANCOMER",71438398,317904,"CUAD-AVAYA"
"V0000000390","BBVA BANCOMER",70031521,317756,"CUAD-AVAYA"
"V0000000391","BBVA BANCOMER",70114509,317756,"CUAD-AVAYA"
"V0000000392","BBVA BANCOMER",70114514,317756,"CUAD-AVAYA"
"V0000000393","BBVA BANCOMER",70114515,317756,"CUAD-AVAYA"
"V0000000394","BBVA BANCOMER",71379563,317905,"CUAD-AVAYA"
"V0000000395","BBVA BANCOMER",70114539,317894,"CUAD-AVAYA"
"V0000000396","BBVA BANCOMER",70114541,317894,"CUAD-AVAYA"
"V0000000397","BBVA BANCOMER",70115492,317894,"CUAD-AVAYA"
"V0000000398","BBVA BANCOMER",70115602,317894,"CUAD-AVAYA"
"V0000000399","BBVA BANCOMER",70115616,317894,"CUAD-AVAYA"
"V0000000400","BBVA BANCOMER",71241183,317907,"CUAD-AVAYA"
"V0000000401","BBVA BANCOMER",71297046,317907,"CUAD-AVAYA"
"V0000000402","BBVA BANCOMER",71351117,317907,"CUAD-AVAYA"
"V0000000403","BBVA BANCOMER",71436968,317907,"CUAD-AVAYA"
"V0000000404","BBVA BANCOMER",70115065,317187,"CUAD-AVAYA"
"V0000000405","BBVA BANCOMER",70133736,317187,"CUAD-AVAYA"
"V0000000406","BBVA BANCOMER",71241101,317187,"CUAD-AVAYA"
"V0000000407","BBVA BANCOMER",71379813,317187,"CUAD-AVAYA"
"V0000000408","BBVA BANCOMER",71618873,317187,"CUAD-AVAYA"
"V0000000409","BBVA BANCOMER",70115634,317895,"CUAD-AVAYA"
"V0000000410","BBVA BANCOMER",70115680,317895,"CUAD-AVAYA"
"V0000000411","BBVA BANCOMER",70115731,317895,"CUAD-AVAYA"
"V0000000412","BBVA BANCOMER",70115737,317895,"CUAD-AVAYA"
"V0000000413","BBVA BANCOMER",71513173,317895,"CUAD-AVAYA"
"V0000000414","BBVA BANCOMER",70114599,317897,"CUAD-AVAYA"
"V0000000415","BBVA BANCOMER",70114680,317897,"CUAD-AVAYA"
"V0000000416","BBVA BANCOMER",70114707,317897,"CUAD-AVAYA"
"V0000000417","BBVA BANCOMER",70114742,317897,"CUAD-AVAYA"
"V0000000418","BBVA BANCOMER",70114551,317909,"CUAD-AVAYA"
"V0000000419","BBVA BANCOMER",70114576,317909,"CUAD-AVAYA"
"V0000000420","BBVA BANCOMER",70115095,317909,"CUAD-AVAYA"
"V0000000421","BBVA BANCOMER",70115104,317909,"CUAD-AVAYA"
"V0000000422","BBVA BANCOMER",70232467,317909,"CUAD-AVAYA"
"V0000000423","BBVA BANCOMER",71243576,317190,"CUAD-AVAYA"
"V0000000424","BBVA BANCOMER",71456043,317190,"CUAD-AVAYA"
"V0000000425","BBVA BANCOMER",71457718,317190,"CUAD-AVAYA"
"V0000000426","BBVA BANCOMER",71464105,317190,"CUAD-AVAYA"
"V0000000427","BBVA BANCOMER",70114714,317912,"CUAD-AVAYA"
"V0000000428","BBVA BANCOMER",70114734,317912,"CUAD-AVAYA"
"V0000000429","BBVA BANCOMER",70114804,317912,"CUAD-AVAYA"
"V0000000430","BBVA BANCOMER",70114845,317912,"CUAD-AVAYA"
"V0000000431","BBVA BANCOMER",71409135,317912,"CUAD-AVAYA"
"V0000000432","BBVA BANCOMER",70114586,317911,"CUAD-AVAYA"
"V0000000433","BBVA BANCOMER",70114590,317911,"CUAD-AVAYA"
"V0000000434","BBVA BANCOMER",70114611,317911,"CUAD-AVAYA"
"V0000000435","BBVA BANCOMER",70114651,317911,"CUAD-AVAYA"
"V0000000436","BBVA BANCOMER",70114905,317911,"CUAD-AVAYA"
"V0000000437","BBVA BANCOMER",70114815,317899,"CUAD-AVAYA"
"V0000000438","BBVA BANCOMER",70114822,317899,"CUAD-AVAYA"
"V0000000439","BBVA BANCOMER",71434344,317899,"CUAD-AVAYA"
"V0000000440","BBVA BANCOMER",71436407,317899,"CUAD-AVAYA"
"V0000000441","BBVA BANCOMER",71436407,317899,"CUAD-AVAYA"
"V0000000442","BBVA BANCOMER",71438396,317899,"CUAD-AVAYA"
"V0000000443","BBVA BANCOMER",70114555,317913,"CUAD-AVAYA"
"V0000000444","BBVA BANCOMER",70114559,317913,"CUAD-AVAYA"
"V0000000445","BBVA BANCOMER",70114852,317913,"CUAD-AVAYA"
"V0000000446","BBVA BANCOMER",70114854,317913,"CUAD-AVAYA"
"V0000000447","BBVA BANCOMER",70114857,317913,"CUAD-AVAYA"
"V0000000448","BBVA BANCOMER",71305264,317191,"CUAD-AVAYA"
"V0000000449","BBVA BANCOMER",71305852,317191,"CUAD-AVAYA"
"V0000000450","BBVA BANCOMER",71428719,317191,"CUAD-AVAYA"
"V0000000451","BBVA BANCOMER",71434354,317191,"CUAD-AVAYA"
"V0000000452","BBVA BANCOMER",71458828,317191,"CUAD-AVAYA"
"V0000000453","BBVA BANCOMER",70114826,317900,"CUAD-AVAYA"
"V0000000454","BBVA BANCOMER",71560887,317900,"CUAD-AVAYA"
"V0000000455","BBVA BANCOMER",71566820,317900,"CUAD-AVAYA"
"V0000000456","BBVA BANCOMER",71577972,317900,"CUAD-AVAYA"
"V0000000457","BBVA BANCOMER",71581759,317900,"CUAD-AVAYA"
"V0000000458","BBVA BANCOMER",70114850,317195,"CUAD-AVAYA"
"V0000000459","BBVA BANCOMER",70114875,317195,"CUAD-AVAYA"
"V0000000460","BBVA BANCOMER",70114882,317195,"CUAD-AVAYA"
"V0000000461","BBVA BANCOMER",70114888,317195,"CUAD-AVAYA"
"V0000000462","BBVA BANCOMER",70118883,317195,"CUAD-AVAYA"
"V0000000463","BBVA BANCOMER",70114583,317896,"CUAD-AVAYA"
"V0000000464","BBVA BANCOMER",70114597,317896,"CUAD-AVAYA"
"V0000000465","BBVA BANCOMER",70115739,317896,"CUAD-AVAYA"
"V0000000466","BBVA BANCOMER",70115746,317896,"CUAD-AVAYA"
"V0000000467","BBVA BANCOMER",70115756,317896,"CUAD-AVAYA"
"V0000000468","BBVA BANCOMER",70114870,317205,"CUAD-AVAYA"
"V0000000469","BBVA BANCOMER",70114884,317205,"CUAD-AVAYA"
"V0000000470","BBVA BANCOMER",70114903,317205,"CUAD-AVAYA"
"V0000000471","BBVA BANCOMER",70114904,317205,"CUAD-AVAYA"
"V0000000472","BBVA BANCOMER",70114916,317205,"CUAD-AVAYA"
"V0000000473","BBVA BANCOMER",70115204,317210,"CUAD-AVAYA"
"V0000000474","BBVA BANCOMER",70197249,317210,"CUAD-AVAYA"
"V0000000475","BBVA BANCOMER",70197251,317210,"CUAD-AVAYA"
"V0000000476","BBVA BANCOMER",71248382,317210,"CUAD-AVAYA"
"V0000000477","BBVA BANCOMER",71299077,317210,"CUAD-AVAYA"
"V0000000478","BBVA BANCOMER",70115200,317238,"CUAD-AVAYA"
"V0000000479","BBVA BANCOMER",70115202,317238,"CUAD-AVAYA"
"V0000000480","BBVA BANCOMER",70197234,317238,"CUAD-AVAYA"
"V0000000481","BBVA BANCOMER",71299076,317238,"CUAD-AVAYA"
"V0000000482","BBVA BANCOMER",71590670,317238,"CUAD-AVAYA"
"V0000000483","BBVA BANCOMER",71374920,317239,"CUAD-AVAYA"
"V0000000484","BBVA BANCOMER",71417931,317239,"CUAD-AVAYA"
"V0000000485","BBVA BANCOMER",70115207,317902,"CUAD-AVAYA"
"V0000000486","BBVA BANCOMER",70115209,317902,"CUAD-AVAYA"
"V0000000487","BBVA BANCOMER",70115214,317902,"CUAD-AVAYA"
"V0000000488","BBVA BANCOMER",70115217,317902,"CUAD-AVAYA"
"V0000000489","BBVA BANCOMER",70115225,317902,"CUAD-AVAYA"
"V0000000490","BBVA BANCOMER",70115001,317245,"CUAD-AVAYA"
"V0000000491","BBVA BANCOMER",70115004,317245,"CUAD-AVAYA"
"V0000000492","BBVA BANCOMER",70115011,317245,"CUAD-AVAYA"
"V0000000493","BBVA BANCOMER",70115025,317245,"CUAD-AVAYA"
"V0000000494","BBVA BANCOMER",70115037,317245,"CUAD-AVAYA"
"V0000000495","BBVA BANCOMER",70114927,317417,"CUAD-AVAYA"
"V0000000496","BBVA BANCOMER",71437377,317585,"CUAD-AVAYA"
"V0000000497","BBVA BANCOMER",71437377,317585,"CUAD-AVAYA"
"V0000000498","BBVA BANCOMER",71437380,317585,"CUAD-AVAYA"
"V0000000499","BBVA BANCOMER",71439227,317585,"CUAD-AVAYA"
"V0000000500","BBVA BANCOMER",71443950,317585,"CUAD-AVAYA"
"V0000000501","BBVA BANCOMER",71465796,317585,"CUAD-AVAYA"
"V0000000502","BBVA BANCOMER",71381002,317598,"CUAD-AVAYA"
"V0000000503","BBVA BANCOMER",71440374,317598,"CUAD-AVAYA"
"V0000000504","BBVA BANCOMER",71441122,317598,"CUAD-AVAYA"
"V0000000505","BBVA BANCOMER",71450731,317598,"CUAD-AVAYA"
"V0000000506","BBVA BANCOMER",70199845,317603,"CUAD-AVAYA"
"V0000000507","BBVA BANCOMER",70200467,317603,"CUAD-AVAYA"
"V0000000508","BBVA BANCOMER",70223947,317603,"CUAD-AVAYA"
"V0000000509","BBVA BANCOMER",70224684,317603,"CUAD-AVAYA"
"V0000000510","BBVA BANCOMER",70114577,317617,"CUAD-AVAYA"
"V0000000511","BBVA BANCOMER",70114585,317617,"CUAD-AVAYA"
"V0000000512","BBVA BANCOMER",70114608,317617,"CUAD-AVAYA"
"V0000000513","BBVA BANCOMER",70114627,317617,"CUAD-AVAYA"
"V0000000514","BBVA BANCOMER",71576846,317617,"CUAD-AVAYA"
"V0000000515","BBVA BANCOMER",70157108,317637,"CUAD-AVAYA"
"V0000000516","BBVA BANCOMER",70231991,317637,"CUAD-AVAYA"
"V0000000517","BBVA BANCOMER",70231991,317637,"CUAD-AVAYA"
"V0000000518","BBVA BANCOMER",70232599,317637,"CUAD-AVAYA"
"V0000000519","BBVA BANCOMER",71234120,317637,"CUAD-AVAYA"
"V0000000520","BBVA BANCOMER",71235297,317637,"CUAD-AVAYA"
"V0000000521","BBVA BANCOMER",70114675,317643,"CUAD-AVAYA"
"V0000000522","BBVA BANCOMER",70114686,317643,"CUAD-AVAYA"
"V0000000523","BBVA BANCOMER",70114693,317643,"CUAD-AVAYA"
"V0000000524","BBVA BANCOMER",70114695,317643,"CUAD-AVAYA"
"V0000000525","BBVA BANCOMER",71596145,317643,"CUAD-AVAYA"
"V0000000527","BBVA BANCOMER",71236257,317650,"CUAD-AVAYA"
"V0000000528","BBVA BANCOMER",71238336,317650,"CUAD-AVAYA"
"V0000000529","BBVA BANCOMER",71238341,317650,"CUAD-AVAYA"
"V0000000530","BBVA BANCOMER",71238343,317650,"CUAD-AVAYA"
"V0000000531","BBVA BANCOMER",71238345,317650,"CUAD-AVAYA"
