"folio","siteNumber","siteName","phase","clientName","sku","partId","qty","qtyFac"
"A04160506",70132041,"VECTOR TAMPICO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",30190100,1,"[]"
"A04160448",71277033,"VECTOR MEXICO TORRE DEL BOSQUE","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",30012851,14,"[1,14]"
"A03160404",71277032,"VECTOR CORPORATIVO MONTERREY","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",30012474,42,"[42]"
"A03160404",71277032,"VECTOR CORPORATIVO MONTERREY","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",30012734,7,"[1,1,2]"
"A03160011",71277032,"VECTOR CORPORATIVO MONTERREY","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.922.1",29863427,2,"[2]"
"A01160036",71377558,"VECTOR METEPEC","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",29413665,1,"[]"
"A01160035",70132041,"VECTOR TAMPICO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",29413651,1,"[]"
"A08150219",71442984,"VECTOR CD JUAREZ","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",28358227,3,"[3,3]"
"A08150219",71442984,"VECTOR CD JUAREZ","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",28358206,4,"[4,4]"
"A03150218",71442984,"VECTOR CD JUAREZ","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",28001821,2,"[2]"
"A10140103",71277032,"VECTOR CORPORATIVO MONTERREY","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD1.917.1",27297946,2,"[2]"
"A10140103",71277032,"VECTOR CORPORATIVO MONTERREY","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27298359,40,"[]"
"A10140101",71277032,"VECTOR CORPORATIVO MONTERREY","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.920.1",27298391,1,"[1]"
"A10140102",71277032,"VECTOR CORPORATIVO MONTERREY","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27305860,294,"[294,1]"
"A10140102",71277032,"VECTOR CORPORATIVO MONTERREY","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27305633,109,"[109,1]"
"A10140102",71277032,"VECTOR CORPORATIVO MONTERREY","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.906.1",27307024,200,"[]"
"A10140102",71277032,"VECTOR CORPORATIVO MONTERREY","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.912.1",27306751,29,"[22,1,1,1,3]"
"A10140102",71277032,"VECTOR CORPORATIVO MONTERREY","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.908.1",27307235,15,"[1]"
"A10140102",71277032,"VECTOR CORPORATIVO MONTERREY","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.907.1",27307233,15,"[3,11,1]"
"A09140159",71443376,"VECTOR TIJUANA TORRE PENINSULA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27248870,12,"[12]"
"A09140159",71443376,"VECTOR TIJUANA TORRE PENINSULA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27248903,9,"[9]"
"A09140159",71443376,"VECTOR TIJUANA TORRE PENINSULA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27248939,2,"[]"
"A09140159",71443376,"VECTOR TIJUANA TORRE PENINSULA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27248941,1,"[1]"
"A09140158",71277042,"VECTOR VERACRUZ","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27248715,10,"[10]"
"A09140158",71277042,"VECTOR VERACRUZ","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27248810,1,"[1]"
"A09140158",71277042,"VECTOR VERACRUZ","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27248812,1,"[]"
"A09140158",71277042,"VECTOR VERACRUZ","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27248744,19,"[19]"
"A09140162",71291501,"VECTOR PUERTO VALLARTA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27248613,7,"[7]"
"A09140162",71291501,"VECTOR PUERTO VALLARTA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27248680,1,"[]"
"A09140162",71291501,"VECTOR PUERTO VALLARTA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27248636,11,"[11]"
"A09140162",71291501,"VECTOR PUERTO VALLARTA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27248678,1,"[1]"
"A09140161",71277035,"VECTOR TORREON","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27248439,11,"[10]"
"A09140161",71277035,"VECTOR TORREON","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27248527,1,"[1]"
"A09140161",71277035,"VECTOR TORREON","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27248470,16,"[16]"
"A09140161",71277035,"VECTOR TORREON","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27248529,2,"[]"
"A09140155",71377558,"VECTOR METEPEC","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27248284,15,"[15]"
"A09140155",71377558,"VECTOR METEPEC","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27248389,1,"[1]"
"A09140155",71377558,"VECTOR METEPEC","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27248391,3,"[]"
"A09140155",71377558,"VECTOR METEPEC","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27248323,19,"[19]"
"A09140153",70132041,"VECTOR TAMPICO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27248210,4,"[4]"
"A09140153",70132041,"VECTOR TAMPICO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27248259,1,"[]"
"A09140153",70132041,"VECTOR TAMPICO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27248227,7,"[7]"
"A09140153",70132041,"VECTOR TAMPICO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27248257,1,"[1]"
"A09140160",70132040,"VECTOR SLP PRIV DEL PEDREGAL","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27248037,12,"[11]"
"A09140160",70132040,"VECTOR SLP PRIV DEL PEDREGAL","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27248135,1,"[]"
"A09140160",70132040,"VECTOR SLP PRIV DEL PEDREGAL","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27248070,18,"[18]"
"A09140160",70132040,"VECTOR SLP PRIV DEL PEDREGAL","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27248133,1,"[1]"
"A09140156",71367124,"VECTOR QUERETARO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27247735,20,"[20]"
"A09140156",71367124,"VECTOR QUERETARO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27247885,2,"[]"
"A09140156",71367124,"VECTOR QUERETARO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27247883,1,"[1]"
"A09140156",71367124,"VECTOR QUERETARO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27247784,30,"[30]"
"A09140149",71277036,"VECTOR PIEDRAS NEGRAS","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27247642,5,"[4]"
"A09140149",71277036,"VECTOR PIEDRAS NEGRAS","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27247705,1,"[]"
"A09140149",71277036,"VECTOR PIEDRAS NEGRAS","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27247661,11,"[10]"
"A09140149",71277036,"VECTOR PIEDRAS NEGRAS","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27247703,1,"[1]"
"A09140154",71277038,"VECTOR MORELIA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27247447,6,"[6]"
"A09140154",71277038,"VECTOR MORELIA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27247540,1,"[1]"
"A09140154",71277038,"VECTOR MORELIA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27247542,1,"[]"
"A09140154",71277038,"VECTOR MORELIA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27247468,21,"[21]"
"A09140151",71277041,"VECTOR MERIDA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27247278,12,"[12]"
"A09140151",71277041,"VECTOR MERIDA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27247311,24,"[24]"
"A09140151",71277041,"VECTOR MERIDA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27247392,1,"[1]"
"A09140151",71277041,"VECTOR MERIDA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27247394,1,"[]"
"A03150267",70132033,"VECTOR LEON","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27246925,13,"[13]"
"A03150267",70132033,"VECTOR LEON","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27246960,20,"[20]"
"A03150267",70132033,"VECTOR LEON","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27247029,1,"[1]"
"A03150267",70132033,"VECTOR LEON","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27247031,1,"[]"
"A09140147",71367038,"VECTOR COLIMA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27246840,2,"[]"
"A09140147",71367038,"VECTOR COLIMA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27246838,1,"[1]"
"A09140147",71367038,"VECTOR COLIMA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27246805,8,"[8]"
"A09140147",71367038,"VECTOR COLIMA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27246784,6,"[5]"
"A09140148",71407976,"VECTOR CHIH EDIFICIO PUNTO ALTO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27246585,11,"[11]"
"A09140148",71407976,"VECTOR CHIH EDIFICIO PUNTO ALTO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27246616,9,"[9]"
"A09140148",71407976,"VECTOR CHIH EDIFICIO PUNTO ALTO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27246652,1,"[1]"
"A09140148",71407976,"VECTOR CHIH EDIFICIO PUNTO ALTO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27246654,2,"[]"
"A09140152",71277040,"VECTOR CELAYA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27246471,7,"[7]"
"A09140152",71277040,"VECTOR CELAYA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27246494,9,"[9]"
"A09140152",71277040,"VECTOR CELAYA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27246532,2,"[]"
"A09140152",71277040,"VECTOR CELAYA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27246530,1,"[1]"
"A09140150",71277039,"VECTOR AGUASCALIENTES","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27246334,15,"[15]"
"A09140150",71277039,"VECTOR AGUASCALIENTES","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27246373,14,"[14]"
"A09140150",71277039,"VECTOR AGUASCALIENTES","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27246424,1,"[1]"
"A09140150",71277039,"VECTOR AGUASCALIENTES","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27246464,2,"[]"
"A09140146",70124576,"VECTOR PUEBLA LA PAZ","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27245954,27,"[27]"
"A09140146",70124576,"VECTOR PUEBLA LA PAZ","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27246167,1,"[1]"
"A09140146",70124576,"VECTOR PUEBLA LA PAZ","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27246249,3,"[]"
"A09140146",70124576,"VECTOR PUEBLA LA PAZ","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27246017,47,"[47]"
"A09140145",71381341,"VECTOR GDL PUERTA DE HIERRO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27245853,16,"[16]"
"A09140145",71381341,"VECTOR GDL PUERTA DE HIERRO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27245945,1,"[]"
"A09140145",71381341,"VECTOR GDL PUERTA DE HIERRO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27245834,5,"[5]"
"A09140145",71381341,"VECTOR GDL PUERTA DE HIERRO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27245910,1,"[1]"
"A09140144",70050429,"VECTOR GDL CHAPALITA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27245431,37,"[37]"
"A09140144",70050429,"VECTOR GDL CHAPALITA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27245514,59,"[59]"
"A09140144",70050429,"VECTOR GDL CHAPALITA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27245700,1,"[1]"
"A09140144",70050429,"VECTOR GDL CHAPALITA","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27245797,5,"[]"
"A09140143",71443380,"VECTOR MEXICO EDIFICIO QUADRO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27242082,4,"[4]"
"A09140143",71443380,"VECTOR MEXICO EDIFICIO QUADRO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27242099,28,"[28]"
"A09140143",71443380,"VECTOR MEXICO EDIFICIO QUADRO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27242237,2,"[]"
"A09140143",71443380,"VECTOR MEXICO EDIFICIO QUADRO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27242192,1,"[1]"
"A09140142",71443381,"VECTOR MEXICO SUR","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27241772,29,"[29]"
"A09140142",71443381,"VECTOR MEXICO SUR","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27241731,16,"[16]"
"A09140142",71443381,"VECTOR MEXICO SUR","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27241868,1,"[1]"
"A09140142",71443381,"VECTOR MEXICO SUR","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27241925,3,"[]"
"A09140141",71277033,"VECTOR MEXICO TORRE DEL BOSQUE","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27240144,101,"[62,6,1,1,2]"
"A09140141",71277033,"VECTOR MEXICO TORRE DEL BOSQUE","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.912.1",27241090,8,"[8]"
"A09140141",71277033,"VECTOR MEXICO TORRE DEL BOSQUE","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.917.1",27241504,2,"[2]"
"A09140141",71277033,"VECTOR MEXICO TORRE DEL BOSQUE","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27240355,242,"[242]"
"A09140141",71277033,"VECTOR MEXICO TORRE DEL BOSQUE","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.916.1",27241502,35,"[]"
"A09140072",71442917,"VECTOR CANCUN","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27218086,4,"[2,2]"
"A09140072",71442917,"VECTOR CANCUN","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27218103,7,"[7]"
"A09140073",71442984,"VECTOR CD JUAREZ","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.901.1",27218202,4,"[2,4]"
"A09140073",71442984,"VECTOR CD JUAREZ","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",27218219,7,"[7,7]"
"A10191115",71407976,"VECTOR CHIH EDIFICIO PUNTO ALTO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",36593270,1,"[1]"
"A10191115",71407976,"VECTOR CHIH EDIFICIO PUNTO ALTO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.911.1",36593313,1,"[1]"
"A10191117",71367124,"VECTOR QUERETARO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.904.1",36593498,4,"[4]"
"A10191117",71367124,"VECTOR QUERETARO","Operativo","VECTOR CASA DE BOLSA S.A. DE C.V","UNC.CUAD.911.1",36593642,4,"[4]"
"A03182040",70014023,"SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.903.1",32809138,5,"[]"
"A03182040",70014023,"SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.911.1",32809192,5,"[]"
"A03181714",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.919.1",32811644,1,"[1]"
"A02181496",70014022,"RENAULT VHSA - R CORTINEZ","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.903.1",32706172,5,"[]"
"A02181496",70014022,"RENAULT VHSA - R CORTINEZ","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.911.1",32706226,5,"[]"
"A12173428",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD1.901.1",32519437,3,"[3]"
"A12173428",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.903.1",32519439,1,"[1]"
"A12173428",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.911.1",32519457,4,"[1,3]"
"A12173498",70014022,"RENAULT VHSA - R CORTINEZ","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.903.1",32518721,1,"[1]"
"A12173498",70014022,"RENAULT VHSA - R CORTINEZ","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.911.1",32518735,1,"[1]"
"A10170098",70014023,"SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.903.1",32116577,1,"[]"
"A10170098",70014023,"SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.911.1",32116591,1,"[]"
"A08170898",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.908.1",31929285,1,"[]"
"A08170898",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.907.1",31929283,1,"[]"
"A08170898",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.911.1",31929287,1,"[]"
"A08170898",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.912.1",31929191,1,"[]"
"A08170837",70014023,"SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.903.1",31929173,1,"[]"
"A08170837",70014023,"SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.911.1",31929187,1,"[]"
"A08170834",70014022,"RENAULT VHSA - R CORTINEZ","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.904.1",31929125,1,"[1]"
"A08170834",70014022,"RENAULT VHSA - R CORTINEZ","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.911.1",31929139,1,"[1]"
"A06171149",71480961,"RENAULT COATZA","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.903.1",31600784,23,"[]"
"A06171149",71480961,"RENAULT COATZA","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.908.1",31600782,1,"[1]"
"A06171145",71480961,"RENAULT COATZA","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.918.1",31600712,1,"[1]"
"A06171143",71480961,"RENAULT COATZA","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.912.1",31600436,1,"[1]"
"A06171143",71480961,"RENAULT COATZA","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.911.1",31600684,28,"[]"
"A06171143",71480961,"RENAULT COATZA","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.907.1",31600682,1,"[1]"
"A06171143",71480961,"RENAULT COATZA","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.904.1",31600528,4,"[]"
"A06171198",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.903.1",31600012,22,"[22]"
"A06171198",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.904.1",31600236,4,"[4]"
"A06171196",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.918.1",31599980,1,"[1]"
"A06171191",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.908.1",31599856,1,"[1]"
"A06171191",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.912.1",31599858,1,"[1]"
"A06171191",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.911.1",31599952,27,"[27]"
"A06171191",70118785,"SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.907.1",31599950,1,"[1]"
"A06171195",70014023,"SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.904.1",31599446,6,"[4]"
"A06171195",70014023,"SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.918.1",31599660,1,"[1]"
"A06171188",70014023,"SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.912.1",31599127,1,"[1]"
"A06171188",70014023,"SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.911.1",31599375,22,"[20]"
"A06171188",70014023,"SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.908.1",31599125,1,"[]"
"A06171188",70014023,"SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.907.1",31599373,1,"[]"
"A06171188",70014023,"SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.903.1",31599219,15,"[15]"
"A06171117",70014022,"RENAULT VHSA - R CORTINEZ","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.918.1",31598258,1,"[1]"
"A06171116",70014022,"RENAULT VHSA - R CORTINEZ","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.908.1",31597834,1,"[1]"
"A06171116",70014022,"RENAULT VHSA - R CORTINEZ","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.912.1",31597836,1,"[1]"
"A06171116",70014022,"RENAULT VHSA - R CORTINEZ","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.904.1",31597928,3,"[3]"
"A06171116",70014022,"RENAULT VHSA - R CORTINEZ","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.907.1",31598037,1,"[1]"
"A06171116",70014022,"RENAULT VHSA - R CORTINEZ","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.903.1",31598041,19,"[19]"
"A06171116",70014022,"RENAULT VHSA - R CORTINEZ","Operativo","SENA AUTOMOTRIZ, S.A. DE C.V.","UNC.CUAD.911.1",31598039,23,"[23]"
