"folio","siteNumber","siteName","clientName","oa","emission","service"
"A01180659",70114976,"3818 MONTERREY LAS TORRES","BBVA BANCOMER",301703,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180633",70114965,"3804  GUADALUPE COUNTRY AMERICAS","BBVA BANCOMER",301703,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180643",70114965,"3804  GUADALUPE COUNTRY AMERICAS","BBVA BANCOMER",301703,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180625",70114949,"3795 GARZA GARCIA VALLE PONIENTE","BBVA BANCOMER",301703,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180614",70114847,"3845  SITE WAL MART LOMAS","BBVA BANCOMER",301703,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180602",70114788,"3775 MONTERREY GUADALUPE EXPO","BBVA BANCOMER",301703,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180693",70114791,"3608 DIVISION PACIFICO","BBVA BANCOMER",301687,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180701",70114795,"3609 LA NUEVA VIGA","BBVA BANCOMER",301687,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180686",70114765,"3602 METRO MOCTEZUMA","BBVA BANCOMER",301687,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180661",70114754,"3595 BODEGA AURRERA SANTA LUCIA","BBVA BANCOMER",301687,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180676",70114762,"3601 GUATEMALA","BBVA BANCOMER",301687,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180626",70114748,"3592 WAL MART TLALPAN","BBVA BANCOMER",301687,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180642",70114751,"3604 MEGA COMERCIAL MIXCOAC","BBVA BANCOMER",301687,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180690",70114706,"3576 BODEGA AURRERA SANTA FE BELEM","BBVA BANCOMER",301675,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180702",71416509,"3590 PLAZA CHURUBUSCO CDOM","BBVA BANCOMER",301675,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180670",70114690,"3562 SANTIAGO IZTACALCO","BBVA BANCOMER",301675,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180685",70114696,"3571 NARVARTE","BBVA BANCOMER",301675,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180634",70114677,"3556 RAMOS MILLAN","BBVA BANCOMER",301675,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180653",70114681,"3557 ANZURES","BBVA BANCOMER",301675,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180621",70114672,"3555 DIVISION VERTIZ","BBVA BANCOMER",301675,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180638",70114617,"3534  PICACHO","BBVA BANCOMER",301655,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180649",70114630,"3537 HUIXQUILUCAN INTERLOMAS","BBVA BANCOMER",301655,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180629",70114613,"3533 SAN JOSE INSURGENTES","BBVA BANCOMER",301655,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180610",70114563,"3512 CUAUTITLAN IZCALLI","BBVA BANCOMER",301655,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
"A01180616",70114595,"3524  CORUNA TLALPAN","BBVA BANCOMER",301655,"2018-01-10T06:00:00.000Z","CUAD-AVAYA"
