"cliente","servicio","sitio","idSitio","unc","descr","partId","qty","price","unr","unrId","months","rent","folio","phase"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.904.1.4",,26947377,547,0.01,"UNR.CUAD.904.1.4",26949574,36,,"A07140263","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.912.1",,26949575,75,0.01,"UNR.CUAD.912.1",26950338,36,,"A07140263","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.911.1.1",,26951019,622,6.22,,,36,,"A07140260","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.907.1",,26951014,622,0.01,"UNR.CUAD.907.1",26951015,36,,"A07140259","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.906.1",,26950413,460,0.01,"UNR.CUAD.906.1",26950881,36,,"A07140258","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.904.1",,33115344,111,,"UNR.CUAD.904.1",33116457,36,,"V0000000664","Desconocido"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.906.1",,33116458,111,,"UNR.CUAD.906.1",33116794,36,,"V0000000664","Desconocido"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.911.1",,33116795,111,,"UNR.CUAD.911.1",33116796,36,,"V0000000664","Desconocido"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.907.1",,33116797,111,,"UNR.CUAD.907.1",33116798,36,,"V0000000664","Desconocido"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.907.1",,36429830,100,0.01,"UNR.CUAD.907.1",36429831,36,1850,"A10190784","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.907.1",,36429832,400,0.01,"UNR.CUAD.907.1",36429833,36,7400,"A10190784","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.907.1",,36530134,100,0.01,"UNR.CUAD.907.1",36530135,36,1850,"A10190930","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.911.1",,36603378,300,0.01,"UNR.CUAD.911.1",36603379,36,7383,"A10191268","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.912.1",,36607091,6,0.01,"UNR.CUAD.912.1",36607674,36,690.48,"A10191270","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.912.1",,36610550,6,0.01,"UNR.CUAD.912.1",36611123,36,690.48,"A10191272","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.912.1",,36611777,6,0.01,"UNR.CUAD.912.1",36612350,36,690.48,"A10191295","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PREMIUM TOLUCA",,"UNC.CUAD.904.1.4",,36753219,50,0.01,"UNR.CUAD.904.1.4",36755082,36,5754,"A12190043","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PREMIUM TOLUCA",,"UNC.CUAD.904.1.4",,36761181,4,0.01,"UNR.CUAD.904.1.4",36761332,36,460.32,"A12190054","Implementación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PREMIUM TOLUCA",,"UNC.CUAD.904.1.4",,36763521,50,0.01,"UNR.CUAD.904.1.4",36765387,36,5754,"A12190214","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PREMIUM TOLUCA",,"UNC.CUAD.904.1.4",,36765666,50,0.01,"UNR.CUAD.904.1.4",36767557,36,5754,"A12190218","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-AVAYA","PREMIUM TOLUCA",,"UNC.CUAD.904.1.4",,37070045,50,0.01,"UNR.CUAD.904.1.4",37071900,36,5754,"A02200895","Desconocido"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-AVAYA","PREMIUM TOLUCA",,"UNC.CUAD.904.1.4",,37072891,50,0.01,"UNR.CUAD.904.1.4",37074794,36,5754,"A02200915","Desconocido"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL TECAMACHALCO",,"UNC.CUAD.912.1",,37509787,9,0.01,"UNR.CUAD.912.1",37510645,36,1035.72,"A05201508","Nuevo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL TECAMACHALCO",,"UNC.CUAD.904.1.4",,37510646,9,0.01,"UNR.CUAD.904.1.4",37510982,36,1035.72,"A05201508","Nuevo"
