"folio","oa","servicio","siteId","alcance","partId","sku"
"A10120083",,"CUAD-CISCO",71283564,5,24758578,"UNC.CUAD.905.1"
"A10120123",,"CUAD-CISCO",70114759,5,24684092,"UNC.CUAD.903.1"
"A10120123",,"CUAD-CISCO",70114759,2,24684094,"UNC.CUAD.901.1"
"A10120124",,"CUAD-CISCO",70114818,6,24684144,"UNC.CUAD.903.1"
"A10120124",,"CUAD-CISCO",70114818,6,24684146,"UNC.CUAD.911.1"
"A10120134",,"CUAD-CISCO",70122007,5,24684277,"UNC.CUAD.911.1"
"A10120134",,"CUAD-CISCO",70122007,2,24684279,"UNC.CUAD.901.1"
"A10120134",,"CUAD-CISCO",70122007,5,24684275,"UNC.CUAD.903.1"
"A10120096",,"CUAD-CISCO",70115648,1,24773087,"UNC.CUAD.905.1"
"A10120096",,"CUAD-CISCO",70115648,1,24773089,"UNC.CUAD.911.1"
"A10120125",,"CUAD-CISCO",70114818,2,24684154,"UNC.CUAD.901.1"
"A10120063",,"CUAD-CISCO",71276148,4,24758315,"UNC.CUAD.905.1"
"A10120122",,"CUAD-CISCO",70114759,5,24684102,"UNC.CUAD.911.1"
"A10120058",,"CUAD-CISCO",70118668,4,24758004,"UNC.CUAD.905.1"
"A10120054",,"CUAD-CISCO",70115648,6,24758002,"UNC.CUAD.905.1"
"A10120090",,"CUAD-CISCO",71399003,34,24758829,"UNC.CUAD.905.1"
"A10120131",,"CUAD-CISCO",71273523,5,24684348,"UNC.CUAD.911.1"
"A10120131",,"CUAD-CISCO",71273523,2,24684350,"UNC.CUAD.901.1"
"A10120131",,"CUAD-CISCO",71273523,5,24684352,"UNC.CUAD.903.1"
"A10120065",,"CUAD-CISCO",71275378,4,24758313,"UNC.CUAD.905.1"
"A10120095",,"CUAD-CISCO",70114455,1,24773079,"UNC.CUAD.905.1"
"A10120095",,"CUAD-CISCO",70114455,1,24773081,"UNC.CUAD.911.1"
"A10120075",,"CUAD-CISCO",71278191,5,24758564,"UNC.CUAD.905.1"
"A10120085",,"CUAD-CISCO",71283486,5,24758576,"UNC.CUAD.905.1"
"A10120057",,"CUAD-CISCO",70114791,4,24757988,"UNC.CUAD.905.1"
"A10120073",,"CUAD-CISCO",70221752,5,24758295,"UNC.CUAD.905.1"
"A10120117",,"CUAD-CISCO",70114434,5,24683939,"UNC.CUAD.903.1"
"A10120117",,"CUAD-CISCO",70114434,2,24683941,"UNC.CUAD.901.1"
"A10120117",,"CUAD-CISCO",70114434,5,24683943,"UNC.CUAD.911.1"
"A10120136",,"CUAD-CISCO",70115648,5,24684226,"UNC.CUAD.903.1"
"A10120136",,"CUAD-CISCO",70115648,3,24684228,"UNC.CUAD.901.1"
"A10120136",,"CUAD-CISCO",70115648,5,24684230,"UNC.CUAD.911.1"
"A10120133",,"CUAD-CISCO",71273520,2,24684327,"UNC.CUAD.901.1"
"A10120133",,"CUAD-CISCO",71273520,4,24684323,"UNC.CUAD.903.1"
"A10120133",,"CUAD-CISCO",71273520,4,24684325,"UNC.CUAD.911.1"
"A10120116",,"CUAD-CISCO",70114360,6,24683883,"UNC.CUAD.903.1"
"A10120116",,"CUAD-CISCO",70114360,3,24683885,"UNC.CUAD.901.1"
"A10120116",,"CUAD-CISCO",70114360,6,24683887,"UNC.CUAD.911.1"
"A10120069",,"CUAD-CISCO",70232600,4,24758297,"UNC.CUAD.905.1"
"A10120050",,"CUAD-CISCO",70115409,5,24757998,"UNC.CUAD.905.1"
"A10120067",,"CUAD-CISCO",71250394,5,24758303,"UNC.CUAD.905.1"
"A10120076",,"CUAD-CISCO",71278158,4,24758562,"UNC.CUAD.905.1"
"A10120087",,"CUAD-CISCO",71280845,4,24758568,"UNC.CUAD.905.1"
"A10120084",,"CUAD-CISCO",71285157,5,24758582,"UNC.CUAD.905.1"
"A10120089",,"CUAD-CISCO",71398705,14,24758827,"UNC.CUAD.905.1"
"A10120132",,"CUAD-CISCO",71273519,4,24684299,"UNC.CUAD.903.1"
"A10120132",,"CUAD-CISCO",71273519,4,24684301,"UNC.CUAD.911.1"
"A10120132",,"CUAD-CISCO",71273519,2,24684303,"UNC.CUAD.901.1"
"A10120115",,"CUAD-CISCO",70115021,4,24684201,"UNC.CUAD.903.1"
"A10120115",,"CUAD-CISCO",70115021,2,24684203,"UNC.CUAD.901.1"
"A10120115",,"CUAD-CISCO",70115021,4,24684205,"UNC.CUAD.911.1"
"A10120070",,"CUAD-CISCO",71235421,11,24758299,"UNC.CUAD.905.1"
"A10120068",,"CUAD-CISCO",71273519,4,24758305,"UNC.CUAD.905.1"
"A10120066",,"CUAD-CISCO",71273530,5,24758311,"UNC.CUAD.905.1"
"A10120088",,"CUAD-CISCO",71280842,4,24758566,"UNC.CUAD.905.1"
"A10120078",,"CUAD-CISCO",71285158,4,24758584,"UNC.CUAD.905.1"
"A10120135",,"CUAD-CISCO",70118668,4,24684250,"UNC.CUAD.903.1"
"A10120135",,"CUAD-CISCO",70118668,4,24684252,"UNC.CUAD.911.1"
"A10120135",,"CUAD-CISCO",70118668,3,24684254,"UNC.CUAD.901.1"
"A10120150",,"CUAD-CISCO",71285157,5,24684752,"UNC.CUAD.903.1"
"A10120150",,"CUAD-CISCO",71285157,5,24684754,"UNC.CUAD.911.1"
"A10120150",,"CUAD-CISCO",71285157,2,24684756,"UNC.CUAD.901.1"
"A10120141",,"CUAD-CISCO",71278158,5,24684544,"UNC.CUAD.911.1"
"A10120141",,"CUAD-CISCO",71278158,2,24684546,"UNC.CUAD.901.1"
"A10120141",,"CUAD-CISCO",71278158,5,24684542,"UNC.CUAD.903.1"
"A10120146",,"CUAD-CISCO",71278155,4,24684493,"UNC.CUAD.911.1"
"A10120146",,"CUAD-CISCO",71278155,2,24684495,"UNC.CUAD.901.1"
"A10120146",,"CUAD-CISCO",71278155,4,24684497,"UNC.CUAD.903.1"
"A10120126",,"CUAD-CISCO",71276148,2,24684425,"UNC.CUAD.901.1"
"A10120128",,"CUAD-CISCO",71275378,4,24684399,"UNC.CUAD.911.1"
"A10120128",,"CUAD-CISCO",71275378,4,24684401,"UNC.CUAD.903.1"
"A10120128",,"CUAD-CISCO",71275378,2,24684397,"UNC.CUAD.901.1"
"A11120019",,"CUAD-CISCO",70114873,13,24803855,"UNC.CUAD.905.1"
"A11120019",,"CUAD-CISCO",70114873,13,24803857,"UNC.CUAD.911.1"
"A11120019",,"CUAD-CISCO",70114873,3,24803859,"UNC.CUAD.901.1"
"A10120099",,"CUAD-CISCO",70114444,6,24770505,"UNC.CUAD.905.1"
"A10120099",,"CUAD-CISCO",70114444,6,24770507,"UNC.CUAD.911.1"
"A10120099",,"CUAD-CISCO",70114444,2,24770509,"UNC.CUAD.901.1"
"A10120148",,"CUAD-CISCO",71283564,5,24684683,"UNC.CUAD.903.1"
"A10120148",,"CUAD-CISCO",71283564,1,24684686,"UNC.CUAD.901.1"
"A10120149",,"CUAD-CISCO",71283564,5,24684704,"UNC.CUAD.911.1"
"A10120138",,"CUAD-CISCO",71278151,3,24684473,"UNC.CUAD.901.1"
"A10120156",,"CUAD-CISCO",70114490,5,24778225,"UNC.CUAD.905.1"
"A10120156",,"CUAD-CISCO",70114490,5,24778227,"UNC.CUAD.911.1"
"A10120156",,"CUAD-CISCO",70114490,2,24778229,"UNC.CUAD.901.1"
"A10120130",,"CUAD-CISCO",71273530,5,24684365,"UNC.CUAD.903.1"
"A10120130",,"CUAD-CISCO",71273530,5,24684367,"UNC.CUAD.911.1"
"A10120105",,"CUAD-CISCO",71284754,5,24770812,"UNC.CUAD.905.1"
"A10120105",,"CUAD-CISCO",71284754,5,24770814,"UNC.CUAD.911.1"
"A10120107",,"CUAD-CISCO",71285594,6,24770846,"UNC.CUAD.905.1"
"A10120107",,"CUAD-CISCO",71285594,6,24770848,"UNC.CUAD.911.1"
"A10120107",,"CUAD-CISCO",71285594,2,24770850,"UNC.CUAD.901.1"
"A11120006",,"CUAD-CISCO",70114144,5,24803557,"UNC.CUAD.905.1"
"A11120006",,"CUAD-CISCO",70114144,5,24803559,"UNC.CUAD.911.1"
"A11120006",,"CUAD-CISCO",70114144,2,24803561,"UNC.CUAD.901.1"
"A10120152",,"CUAD-CISCO",71397789,3,24774405,"UNC.CUAD.903.1"
"A10120152",,"CUAD-CISCO",71397789,3,24774407,"UNC.CUAD.911.1"
"A10120143",,"CUAD-CISCO",71278191,5,24684567,"UNC.CUAD.903.1"
"A10120143",,"CUAD-CISCO",71278191,5,24684569,"UNC.CUAD.911.1"
"A10120143",,"CUAD-CISCO",71278191,3,24684571,"UNC.CUAD.901.1"
"A10120110",,"CUAD-CISCO",70114762,3,24770716,"UNC.CUAD.905.1"
"A10120110",,"CUAD-CISCO",70114762,3,24770718,"UNC.CUAD.911.1"
"A10120110",,"CUAD-CISCO",70114762,2,24770720,"UNC.CUAD.901.1"
"A10120102",,"CUAD-CISCO",70114905,6,24770742,"UNC.CUAD.905.1"
"A10120102",,"CUAD-CISCO",70114905,6,24770744,"UNC.CUAD.911.1"
"A10120102",,"CUAD-CISCO",70114905,2,24770746,"UNC.CUAD.901.1"
"A10120170",,"CUAD-CISCO",70114851,4,24788494,"UNC.CUAD.905.1"
"A10120170",,"CUAD-CISCO",70114851,4,24788496,"UNC.CUAD.911.1"
"A10120170",,"CUAD-CISCO",70114851,2,24788498,"UNC.CUAD.901.1"
"A11120005",,"CUAD-CISCO",70114436,7,24803729,"UNC.CUAD.911.1"
"A11120005",,"CUAD-CISCO",70114436,7,24803727,"UNC.CUAD.905.1"
"A11120015",,"CUAD-CISCO",70114638,5,24803762,"UNC.CUAD.905.1"
"A11120015",,"CUAD-CISCO",70114638,5,24803764,"UNC.CUAD.911.1"
"A11120015",,"CUAD-CISCO",70114638,2,24803766,"UNC.CUAD.901.1"
"A10120098",,"CUAD-CISCO",70033136,2,24770483,"UNC.CUAD.901.1"
"A10120101",,"CUAD-CISCO",70114629,8,24770561,"UNC.CUAD.905.1"
"A10120101",,"CUAD-CISCO",70114629,8,24770563,"UNC.CUAD.911.1"
"A10120101",,"CUAD-CISCO",70114629,1,24770565,"UNC.CUAD.901.1"
"A10120113",,"CUAD-CISCO",70114670,5,24770615,"UNC.CUAD.905.1"
"A10120113",,"CUAD-CISCO",70114670,5,24770617,"UNC.CUAD.911.1"
"A10120113",,"CUAD-CISCO",70114670,2,24770619,"UNC.CUAD.901.1"
"A10120103",,"CUAD-CISCO",70115174,5,24770767,"UNC.CUAD.905.1"
"A10120103",,"CUAD-CISCO",70115174,5,24770769,"UNC.CUAD.911.1"
"A10120103",,"CUAD-CISCO",70115174,2,24770771,"UNC.CUAD.901.1"
"A10120127",,"CUAD-CISCO",71273530,1,24684377,"UNC.CUAD.901.1"
"A10120139",,"CUAD-CISCO",71277199,4,24684445,"UNC.CUAD.911.1"
"A10120139",,"CUAD-CISCO",71277199,3,24684447,"UNC.CUAD.901.1"
"A10120139",,"CUAD-CISCO",71277199,4,24684449,"UNC.CUAD.903.1"
"A10120114",,"CUAD-CISCO",70114668,5,24770586,"UNC.CUAD.905.1"
"A10120114",,"CUAD-CISCO",70114668,5,24770588,"UNC.CUAD.911.1"
"A10120114",,"CUAD-CISCO",70114668,2,24770590,"UNC.CUAD.901.1"
"A10120112",,"CUAD-CISCO",70114713,6,24770641,"UNC.CUAD.905.1"
"A10120112",,"CUAD-CISCO",70114713,6,24770643,"UNC.CUAD.911.1"
"A10120112",,"CUAD-CISCO",70114713,2,24770645,"UNC.CUAD.901.1"
"A10120157",,"CUAD-CISCO",71286237,4,24778249,"UNC.CUAD.905.1"
"A10120157",,"CUAD-CISCO",71286237,4,24778251,"UNC.CUAD.911.1"
"A10120157",,"CUAD-CISCO",71286237,2,24778253,"UNC.CUAD.901.1"
"A11120011",,"CUAD-CISCO",70114177,7,24803651,"UNC.CUAD.911.1"
"A11120011",,"CUAD-CISCO",70114177,2,24803653,"UNC.CUAD.901.1"
"A11120011",,"CUAD-CISCO",70114177,7,24803649,"UNC.CUAD.905.1"
"A10120100",,"CUAD-CISCO",70114602,4,24770529,"UNC.CUAD.905.1"
"A10120100",,"CUAD-CISCO",70114602,4,24770531,"UNC.CUAD.911.1"
"A10120100",,"CUAD-CISCO",70114602,2,24770533,"UNC.CUAD.901.1"
"A10120153",,"CUAD-CISCO",71397790,2,24774414,"UNC.CUAD.903.1"
"A10120153",,"CUAD-CISCO",71397790,2,24774416,"UNC.CUAD.911.1"
"A10120137",,"CUAD-CISCO",71278157,4,24684517,"UNC.CUAD.903.1"
"A10120137",,"CUAD-CISCO",71278157,1,24684519,"UNC.CUAD.901.1"
"A10120137",,"CUAD-CISCO",71278157,4,24684521,"UNC.CUAD.911.1"
"A10120151",,"CUAD-CISCO",70122090,6,24774395,"UNC.CUAD.903.1"
"A10120151",,"CUAD-CISCO",70122090,6,24774397,"UNC.CUAD.911.1"
"A10120159",,"CUAD-CISCO",71330175,7,24778304,"UNC.CUAD.905.1"
"A10120159",,"CUAD-CISCO",71330175,7,24778306,"UNC.CUAD.911.1"
"A10120159",,"CUAD-CISCO",71330175,1,24778308,"UNC.CUAD.901.1"
"A11120007",,"CUAD-CISCO",70114163,5,24803628,"UNC.CUAD.905.1"
"A11120007",,"CUAD-CISCO",70114163,5,24803630,"UNC.CUAD.911.1"
"A11120007",,"CUAD-CISCO",70114163,2,24803632,"UNC.CUAD.901.1"
"A11120009",,"CUAD-CISCO",70114212,7,24803697,"UNC.CUAD.911.1"
"A11120009",,"CUAD-CISCO",70114212,2,24803699,"UNC.CUAD.901.1"
"A11120009",,"CUAD-CISCO",70114212,7,24803701,"UNC.CUAD.905.1"
"A10120111",,"CUAD-CISCO",70114717,4,24770665,"UNC.CUAD.905.1"
"A10120111",,"CUAD-CISCO",70114717,4,24770667,"UNC.CUAD.911.1"
"A10120111",,"CUAD-CISCO",70114717,2,24770669,"UNC.CUAD.901.1"
"A10120106",,"CUAD-CISCO",70114751,4,24770689,"UNC.CUAD.905.1"
"A10120106",,"CUAD-CISCO",70114751,4,24770691,"UNC.CUAD.911.1"
"A10120106",,"CUAD-CISCO",70114751,2,24770693,"UNC.CUAD.901.1"
"A10120171",,"CUAD-CISCO",70114701,4,24788470,"UNC.CUAD.911.1"
"A10120171",,"CUAD-CISCO",70114701,4,24788472,"UNC.CUAD.905.1"
"A10120171",,"CUAD-CISCO",70114701,2,24788474,"UNC.CUAD.901.1"
"A10120176",,"CUAD-CISCO",71401855,4,24791494,"UNC.CUAD.905.1"
"A10120176",,"CUAD-CISCO",71401855,4,24791496,"UNC.CUAD.911.1"
"A10120176",,"CUAD-CISCO",71401855,2,24791498,"UNC.CUAD.901.1"
"A11120012",,"CUAD-CISCO",70114149,6,24803609,"UNC.CUAD.905.1"
"A11120012",,"CUAD-CISCO",70114149,6,24803611,"UNC.CUAD.911.1"
"A11120012",,"CUAD-CISCO",70114149,2,24803613,"UNC.CUAD.901.1"
"A11120008",,"CUAD-CISCO",70114194,6,24803675,"UNC.CUAD.905.1"
"A11120008",,"CUAD-CISCO",70114194,2,24803677,"UNC.CUAD.901.1"
"A11120008",,"CUAD-CISCO",70114194,6,24803679,"UNC.CUAD.911.1"
"A11120010",,"CUAD-CISCO",70114239,5,24803711,"UNC.CUAD.905.1"
"A11120010",,"CUAD-CISCO",70114239,5,24803713,"UNC.CUAD.911.1"
"A11120010",,"CUAD-CISCO",70114239,2,24803715,"UNC.CUAD.901.1"
"A11120020",,"CUAD-CISCO",70115136,6,24803886,"UNC.CUAD.905.1"
"A11120020",,"CUAD-CISCO",70115136,6,24803888,"UNC.CUAD.911.1"
"A11120020",,"CUAD-CISCO",70115136,3,24803890,"UNC.CUAD.901.1"
"A10120097",,"CUAD-CISCO",70033136,5,24770473,"UNC.CUAD.911.1"
"A10120097",,"CUAD-CISCO",70033136,5,24770471,"UNC.CUAD.905.1"
"A10120129",,"CUAD-CISCO",71276148,4,24684414,"UNC.CUAD.903.1"
"A10120129",,"CUAD-CISCO",71276148,4,24684416,"UNC.CUAD.911.1"
"A10120140",,"CUAD-CISCO",71278151,4,24684462,"UNC.CUAD.911.1"
"A10120140",,"CUAD-CISCO",71278151,4,24684464,"UNC.CUAD.903.1"
"A10120144",,"CUAD-CISCO",71280842,4,24684591,"UNC.CUAD.903.1"
"A10120144",,"CUAD-CISCO",71280842,4,24684593,"UNC.CUAD.911.1"
"A10120144",,"CUAD-CISCO",71280842,3,24684595,"UNC.CUAD.901.1"
"A10120145",,"CUAD-CISCO",71283481,5,24684640,"UNC.CUAD.903.1"
"A10120145",,"CUAD-CISCO",71283481,2,24684642,"UNC.CUAD.901.1"
"A10120145",,"CUAD-CISCO",71283481,5,24684644,"UNC.CUAD.911.1"
"A10120147",,"CUAD-CISCO",71283484,4,24684659,"UNC.CUAD.903.1"
"A10120147",,"CUAD-CISCO",71283484,4,24684661,"UNC.CUAD.911.1"
"A10120147",,"CUAD-CISCO",71283484,3,24684663,"UNC.CUAD.901.1"
"A11120003",,"CUAD-CISCO",71402305,14,24803029,"UNC.CUAD.905.1"
"A11120003",,"CUAD-CISCO",71402305,14,24803031,"UNC.CUAD.911.1"
"A11120003",,"CUAD-CISCO",71402305,2,24803033,"UNC.CUAD.901.1"
"A10120158",,"CUAD-CISCO",71304133,6,24778275,"UNC.CUAD.905.1"
"A10120158",,"CUAD-CISCO",71304133,6,24778277,"UNC.CUAD.911.1"
"A11120004",,"CUAD-CISCO",70114147,6,24803583,"UNC.CUAD.905.1"
"A11120004",,"CUAD-CISCO",70114147,6,24803585,"UNC.CUAD.911.1"
"A11120004",,"CUAD-CISCO",70114147,2,24803587,"UNC.CUAD.901.1"
"-",,"CUAD-CISCO",70114436,2,24803741,"UNC.CUAD.901.1"
"-",,"CUAD-CISCO",70114436,3,24942432,"UNC.CUAD.905.1"
"-",,"CUAD-CISCO",70114436,2,24942434,"UNC.CUAD.901.1"
"-",,"CUAD-CISCO",70114436,3,24942436,"UNC.CUAD.911.1"
"-",,"CUAD-CISCO",70114436,2,24803741,"UNC.CUAD.901.1"
"-",,"CUAD-CISCO",70114436,4,24942450,"UNC.CUAD.905.1"
"-",,"CUAD-CISCO",70114436,4,24942452,"UNC.CUAD.911.1"
"-",,"CUAD-CISCO",70114436,2,24942460,"UNC.CUAD.901.1"
"-",,"CUAD-CISCO",70114436,3,24942432,"UNC.CUAD.905.1"
"-",,"CUAD-CISCO",70114436,3,24942436,"UNC.CUAD.911.1"
"-",,"CUAD-CISCO",70114436,2,24803741,"UNC.CUAD.901.1"
"-",,"CUAD-CISCO",70114436,5,24944916,"UNC.CUAD.905.1"
"-",,"CUAD-CISCO",70114436,5,24944918,"UNC.CUAD.911.1"
"-",,"CUAD-CISCO",70114436,3,24944925,"UNC.CUAD.901.1"
"-",,"CUAD-CISCO",70114436,3,24942432,"UNC.CUAD.905.1"
"-",,"CUAD-CISCO",70114436,3,24942436,"UNC.CUAD.911.1"
"-",,"CUAD-CISCO",70114436,2,24803741,"UNC.CUAD.901.1"
"-",,"CUAD-CISCO",70114436,6,24946382,"UNC.CUAD.905.1"
"-",,"CUAD-CISCO",70114436,6,24946384,"UNC.CUAD.911.1"
"-",,"CUAD-CISCO",70114436,2,24946386,"UNC.CUAD.901.1"
"-",,"CUAD-CISCO",70114436,3,24942432,"UNC.CUAD.905.1"
"-",,"CUAD-CISCO",70114436,3,24942436,"UNC.CUAD.911.1"
"-",,"CUAD-CISCO",70114436,2,24803741,"UNC.CUAD.901.1"
"-",,"CUAD-CISCO",70114436,6,25779559,"UNC.CUAD.905.1"
"-",,"CUAD-CISCO",70114436,2,25779561,"UNC.CUAD.901.1"
"-",,"CUAD-CISCO",70114436,6,25779575,"UNC.CUAD.911.1"
"-",,"CUAD-CISCO",70114436,3,24942432,"UNC.CUAD.905.1"
"-",,"CUAD-CISCO",70114436,2,24803741,"UNC.CUAD.901.1"
"-",,"CUAD-CISCO",70114436,3,24942436,"UNC.CUAD.911.1"
"-",,"CUAD-CISCO",70114436,1,28353081,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,1,28353083,"UNC.CUAD1.911.1"
"-",,"CUAD-CISCO",70114436,1,28662907,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,1,28662909,"UNC.CUAD1.911.1"
"-",,"CUAD-CISCO",70114436,1,28662820,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,1,28662822,"UNC.CUAD1.911.1"
"-",,"CUAD-CISCO",70114436,1,28757563,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,1,28757617,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,2,28178580,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,2,28178582,"UNC.CUAD1.911.1"
"-",,"CUAD-CISCO",70114436,2,27963076,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,2,27963078,"UNC.CUAD1.911.1"
"-",,"CUAD-CISCO",70114436,1,28353081,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,1,28353083,"UNC.CUAD1.911.1"
"-",,"CUAD-CISCO",70114436,1,28353081,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,1,28353083,"UNC.CUAD1.911.1"
"-",,"CUAD-CISCO",70114436,1,28353081,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,1,28353081,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,1,28353081,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,1,28353083,"UNC.CUAD1.911.1"
"-",,"CUAD-CISCO",70114436,1,28353081,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,1,28353083,"UNC.CUAD1.911.1"
"-",,"CUAD-CISCO",70114436,5,30491838,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,5,30491840,"UNC.CUAD1.911.1"
"-",,"CUAD-CISCO",70114436,2,30491842,"UNC.CUAD1.901.1"
"-",,"CUAD-CISCO",70114436,1,28353081,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,1,28353083,"UNC.CUAD1.911.1"
"-",,"CUAD-CISCO",70114436,1,32551148,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,1,32551150,"UNC.CUAD1.911.1"
"-",,"CUAD-CISCO",70114436,1,28353081,"UNC.CUAD1.905.1"
"-",,"CUAD-CISCO",70114436,1,28353083,"UNC.CUAD1.911.1"
"A11120016",,"CUAD-CISCO",70114753,3,24803785,"UNC.CUAD.911.1"
"A11120016",,"CUAD-CISCO",70114753,2,24803787,"UNC.CUAD.901.1"
"A11120016",,"CUAD-CISCO",70114753,3,24803789,"UNC.CUAD.905.1"
"A11120018",,"CUAD-CISCO",70114851,3,24803833,"UNC.CUAD.905.1"
"A11120018",,"CUAD-CISCO",70114851,3,24803835,"UNC.CUAD.911.1"
"A11120018",,"CUAD-CISCO",70114851,1,24803837,"UNC.CUAD.901.1"
"A10120109",,"CUAD-CISCO",71284754,2,24770824,"UNC.CUAD.901.1"
"A11120017",,"CUAD-CISCO",70114814,5,24803810,"UNC.CUAD.905.1"
"A11120017",,"CUAD-CISCO",70114814,5,24803812,"UNC.CUAD.911.1"
"A11120017",,"CUAD-CISCO",70114814,2,24803814,"UNC.CUAD.901.1"
"A10120142",,"CUAD-CISCO",71280845,4,24684615,"UNC.CUAD.903.1"
"A10120142",,"CUAD-CISCO",71280845,4,24684617,"UNC.CUAD.911.1"
"A10120142",,"CUAD-CISCO",71280845,3,24684619,"UNC.CUAD.901.1"
"A10120104",,"CUAD-CISCO",71283478,4,24770791,"UNC.CUAD.911.1"
"A10120104",,"CUAD-CISCO",71283478,1,24770793,"UNC.CUAD.901.1"
"A10120104",,"CUAD-CISCO",71283478,4,24770795,"UNC.CUAD.905.1"
"A10120108",,"CUAD-CISCO",71305546,5,24770871,"UNC.CUAD.911.1"
"A10120108",,"CUAD-CISCO",71305546,2,24770873,"UNC.CUAD.901.1"
"A10120108",,"CUAD-CISCO",71305546,5,24770875,"UNC.CUAD.905.1"
"A11120056",,"CUAD-CISCO",70115340,7,24850016,"UNC.CUAD.905.1"
"A11120056",,"CUAD-CISCO",70115340,7,24850018,"UNC.CUAD.911.1"
"A11120056",,"CUAD-CISCO",70115340,3,24850020,"UNC.CUAD.901.1"
"A11120053",,"CUAD-CISCO",70114556,2,24849955,"UNC.CUAD.905.1"
"A11120053",,"CUAD-CISCO",70114556,2,24849957,"UNC.CUAD.911.1"
"A11120104",,"CUAD-CISCO",70115543,6,24911883,"UNC.CUAD.905.1"
"A11120104",,"CUAD-CISCO",70115543,6,24911885,"UNC.CUAD.911.1"
"A11120104",,"CUAD-CISCO",70115543,2,24911887,"UNC.CUAD.901.1"
"A11120113",,"CUAD-CISCO",71355412,6,24914454,"UNC.CUAD.905.1"
"A11120113",,"CUAD-CISCO",71355412,6,24914456,"UNC.CUAD.911.1"
"A11120113",,"CUAD-CISCO",71355412,3,24914458,"UNC.CUAD.901.1"
"A11120013",,"CUAD-CISCO",71282313,2,24803983,"UNC.CUAD.901.1"
"A11120025",,"CUAD-CISCO",71282313,4,24803973,"UNC.CUAD.905.1"
"A11120025",,"CUAD-CISCO",71282313,4,24803975,"UNC.CUAD.911.1"
"A11120027",,"CUAD-CISCO",70197365,5,24811031,"UNC.CUAD.905.1"
"A11120027",,"CUAD-CISCO",70197365,5,24811033,"UNC.CUAD.911.1"
"A11120027",,"CUAD-CISCO",70197365,2,24811035,"UNC.CUAD.901.1"
