"tecnología","cliente","sitio","siteName","fcs","status"
"CUAD-AVAYA","BBVA BANCOMER",70115110,"3449 COAHUILA","[""V0000000159"",""A02181108""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70114524,"467 QUERETARO CONSTITUYENTES","[""A09130131""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71233229,"4221 BANCA PATRIM MAZARICK","[""A09170617"",""A09170983"",""A07191585""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71401855,"3634 SEGUROS MONTERREY TORRE NEW YORK LIFE","[""A02181134"",""A05193335""]","[""Activo""]"
"CUAD-AVAYA","ELAI,SC",71494706,"LA PROVIDENCIA","[""A10191124"",""A10191126""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71441426,"6575 XONACATLAN","[""A10181723"",""A10181695""]","[""Activo""]"
"CUAD-BROADSOFT","FISCALIA GENERAL DEL ESTADO DE TABASCO",71459515,"AGENCIA DE VILLA TECOLUTILLA","[""A07150447""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",71460124,"1253 TUXPAN CENTRO","[""V0000000357""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71305546,"4640 PASEOS CANCUN","[""A01180679""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114660,"3693 ACUEDUCTO DE GUADALUPE","[""A02181220""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114565,"613 TIJUANA CIMARRON","[""A12170385""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70115408,"6692 CD GUSTAVO DIAZ ORDAZ","[""A07130059""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71747829,"3708 GUSTAVO BAZ","[""A08200862"",""A02191740""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114667,"655 HERMOSILLO BLVD RODRIGUEZ","[""A02180857""]","[""Activo""]"
"CUAD-CISCO","CLARO ENTERPRISE SOLUTIONS, LLC.",71842625,"BUPA SC","[""A06200741"",""A06200761"",""A06200759"",""A06200767"",""A05200385"",""A05200362"",""A05200364"",""A05200384"",""A06200734"",""A06200769"",""A05200423"",""A06200742"",""A06200748"",""A06200711"",""A06200746"",""A06200768""]","[""Activo"",""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",70115028,"1290 PLAZA DEL SALADO","[""A02180965"",""A04180388""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70222343,"5031 CHETUMAL PLAZA LAS AMERICAS","[""A08181308"",""A07191594""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115114,"4140 CRUZ AZUL","[""V0000000331""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71777648,"SITE 371  LAS AMÉRICAS MÉRIDA","[""A03194953""]","[""Activo""]"
"CUAD-CISCO","BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC",71388074,"ACATLAN DE OSORIO PUEBLA","[""A06140054""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",71283480,"5279 DOMINGO DIEZ","[""A02180500""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71434348,"1825 EMPRESAS INGUARAN","[""A06181961"",""A04194913""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71238326,"5076 PZA SAN MARCOS","[""A03180290""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71241173,"2321 HIPOTECARIA MORELIA","[""A02200646"",""A02181693"",""A06180627"",""A04190609""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71310413,"1840 EMPRESARIAL Y GOB PLAYA DEL CARMEN","[""V0000000736"",""A05181155"",""A02191240""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114921,"1235 TINGUINDIN","[""A10180524""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71397789,"6383 PATRIMONIAL CUERNVACA","[""A04195471"",""A05201642"",""A05192182""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71444746,"829 EMPRESAS AGUASCALIENTES","[""V0000000284"",""A04194889""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115260,"5357 NUEVA ROSITA","[""A02180548""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71250393,"5103 PLAZA HOLLYWOOD","[""A01180837""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115104,"3445 GLORIETA COLON","[""A10200887"",""V0000000421""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70114496,"434 GUADALAJARA PLAZA MEXICO","[""A10130190"",""A07130192""]","[""Activo"",""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",70115514,"6535 TOLUCA SAN CARLOS","[""A09170419"",""A02182046"",""A08180658"",""A03194806""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",71438169,"1796 EMPRESAS Y GOBIERNO IRAPUATO","[""A07140059""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71236253,"3797 APODACA MODULO ADUANA ATO","[""V0000000546"",""A05193276""]","[""Activo""]"
"CUAD-AVAYA","ELAI,SC",71460105,"CASASANO","[""A10191114"",""A10191113""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114848,"914 TIJUANA REVOLUCION","[""A01180026""]","[""Activo""]"
"CUAD-CISCO","UNIVERSIDAD AUTONOMA DEL NORESTE",71415035,"CAMPUS MONTERREY NUEVO 2013","[""A12160569""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",70114754,"3595 BODEGA AURRERA SANTA LUCIA","[""A01180661""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71630666,"1246 DEGOLLADO","[""A09170632""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114756,"3740 ANIMAS VERGEL","[""V0000000134"",""A03180546""]","[""Activo""]"
"CUAD-CISCO","BANCO DEL BIENESTAR, SOCIEDAD NACIONAL DE CRÉDITO, INSTITUCIÓN DE BANCA DE DESAR",71840662,"TEMAMANTLA","[""A11200354"",""A09200060""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70210690,"5002 JALAPA PLAZA ANIMAS","[""A01180818"",""A05181971""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71525210,"942 SITE MIGUEL ANGEL DE QUEVEDO","[""A10170620""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467390,"MONTERREYX","[""A11150694""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114591,"3664 ECHEGARAY","[""A01182101""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71590670,"1108 SAMS BLVD MORELOS","[""V0000000482"",""A05192338""]","[""Activo""]"
"CUAD-BROADSOFT","CERRACO MEX S.A. DE C.V.",71855124,"TIENDA 5","[""A11200200""]","[""Activo""]"
"CUAD-CISCO","PALACIO DE HIERRO",71415318,"TIENDA, GUADALAJARA  PH","[""A07200541""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71763065,"5729 QUERETARO PLAZA DEL RIO","[""A03194285""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71547514,"3424  BELLAS ARTES JUAREZ","[""A10171176""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115165,"3486 CANAL DE MIRAMONTES","[""A04180424""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115326,"6601 TIJUANA SAUCILLOS","[""A01181100""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",71849394,"1743 CENTRO PYME HERMOSILLO","[""A07200282""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71792173,"758 EMPRESAS NAVOJOA","[""V0000000713"",""A02191065""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71235421,"461 AGUASCALIENTES PULGAS PANDAS","[""A11201190"",""V0000000706"",""V0000000161"",""A02191052"",""A10180392"",""A04194899"",""A10171261""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114832,"856 MERIDA NORESTE","[""A01180022"",""V0000000728"",""A02191262"",""A03191041""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115078,"3434 MIXCOAC","[""A02181090"",""A03181208"",""A12180757""]","[""Activo""]"
"CUAD-BROADSOFT","OPTICAS DEVLYN, S.A. DE C.V.",71619894,"OPTIMART PUERTA TEXCOCO","[""A03171166""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114322,"243 SANTA CLARA","[""A11201182"",""A04195831"",""A01201031"",""A01191472"",""V0000000358""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114290,"207 GARZA GARCIA PLAZA ALIANZA","[""A09181244"",""A03181493"",""A01191532""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467367,"OAXACA","[""A11150671""]","[""Activo""]"
"CUAD-BROADSOFT","LISTER LABORATORIO DE REFERENCIA, S.A. DE C.V.",71852222,"UNIMEDEN","[""A09200785""]","[""Activo""]"
"CUAD-CISCO","PALACIO DE HIERRO",71846295,"CENTRO DE DISTRIBUCIÓN, CEDIS  PH","[""A07200487""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71792147,"1125 CENTRO PYME LEON SUR","[""V0000000703"",""A02191040""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71279165,"5211 SABINAS HIDALGO","[""V0000000562""]","[""Activo""]"
"CUAD-BROADSOFT","GOBIERNO DEL DISTRITO FEDERAL",71468814,"ALMACEN GENERAL","[""A11150363""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71256264,"5136 PLAZA CENTRO SUR","[""A01181226""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115094,"4107 GUSTAVO BAZ","[""A10200884"",""A10180246"",""A04200227"",""A11181252""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71855750,"3443 LOMAS VERDES 414_","[""A11200723"",""A11200738""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71781655,"SITE 1456 SENDERO APODACA","[""A03195025""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71379565,"4455 JUAN PABLO II CHIHUAHUA","[""A11181221"",""A11181220""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114179,"37  INSURGENTES MIXCOAC","[""A10170474""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115035,"1292 SAN CRISTOBAL","[""A04195888""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71363349,"4672 PLAZA CHAPULTPEC","[""V0000000642""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71830186,"1520 PLAZA 450 DURANGO","[""A10190850""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71250394,"5104 PLAZA SENDERO","[""A02180381""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115624,"5803 HERMOSILLO VERACRUZ","[""A02180601"",""A07191590""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467248,"CUAJIMALPA","[""A11150533""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114278,"A0_185 TEPALCATES","[""A01181320"",""A02191623""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70114468,"404 GUADALAJARA CHAPULTEPEC","[""A03130189""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71706175,"1176 PLAZA KUKULCAN","[""A03180485""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115271,"5635 CD HIDALGO LERDO DE TEJADA","[""A06180152""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115310,"5856 CD PEMEX CENTRO","[""A06180119"",""A05193292""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114509,"451 ZACOALCO CENTRO","[""V0000000391""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467564,"SANLUISRIOCOLORADO","[""A11150124""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71404112,"4718 TOWN CENTER EL ROSARIO","[""A02180322"",""A02180313""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115562,"512 PUEBLA FUERTES","[""V0000000189"",""A03194218""]","[""Activo""]"
"CUAD-AVAYA","ELAI,SC",71460104,"ZACATEPEC","[""A10191118""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115311,"6583 SUC HUATABAMPO","[""A04200075"",""A05181848""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115192,"5854 PARAISO CENTRO","[""A01180930""]","[""Activo""]"
"CUAD-CISCO","BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC",71352086,"VERACRUZ SANTA ANA 994","[""A12130144""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",70115408,"6692 CD GUSTAVO DIAZ ORDAZ","[""A05181695""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114347,"272 CHIHUAHUA ZARCO","[""A03180554"",""A03190982""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115561,"6821 TARIMORO CENTRO","[""A05181837"",""A11180877""]","[""Activo""]"
"CUAD-AVAYA","ELAI,SC",71436670,"BODEGA ECATEPEC","[""A11190080""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71436465,"4747 MEXIPUERTO","[""V0000000210"",""A11180539""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114413,"343 SALVATIERRA HIDALGO","[""A01201035"",""A03182233""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115340,"5875 CD VICTORIA OFNA PRINCIPAL","[""A02180610"",""A05181148""]","[""Activo""]"
"CUAD-BROADSOFT","DEPARTAMENTAL DE NOVIAS, SAPI DE C.V",71641288,"TIENDA DAVID´S BRIDAL","[""A07170429""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71830347,"0577 MINATITLAN JUSTO SIERRA","[""A10190860""]","[""Activo""]"
"CUAD-BROADSOFT","GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.",71389587,"CCM TULANCINGO CALTENGO","[""A10160461""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71354032,"4667 PLANTA VW PONIENTE","[""A10180523"",""A10180556"",""A05193428""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115171,"4193 TEOCALTICHE HIDALGO","[""V0000000621""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115672,"5544 ACAPULCO CUAUHTEMOC","[""V0000000138"",""A03180586""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71766997,"1392 PATIO TLALPAN","[""V0000000674"",""A02191809""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115466,"6718 VENUSTIANO CARRANZA CENTRO","[""A05181671"",""A05193294""]","[""Activo""]"
"CUAD-BROADSOFT","GOBIERNO DEL DISTRITO FEDERAL",71468809,"MATAMOROS","[""A03170087""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71280852,"5261 MORELIA VASCO DE QUIROGA","[""A01180967""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71452343,"727 BLVD PEDRO INFANTE","[""A10170587"",""A11180160""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71428719,"828 EMPRESAS Y GOBIERNO QUERETARO","[""V0000000450""]","[""Activo""]"
"CUAD-CISCO","BANCO DEL BIENESTAR, SOCIEDAD NACIONAL DE CRÉDITO, INSTITUCIÓN DE BANCA DE DESAR",71844106,"MEZQUITIC","[""A11200533""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115333,"6614 CD JUAREZ MOD ADUANA PTE CO","[""A05181206""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71463937,"5697 PUERTO ESCONDIDO","[""A09180575""]","[""Activo""]"
"CUAD-CISCO","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314328,"TULTEPEC","[""A05130110"",""A02140078""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",71429705,"3029 CD JUDICIAL OAXACA","[""A02140328""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",70115285,"5652 YAUTEPEC CENTRO","[""A05181812""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115047,"3932 CUAUTLA CENTRO","[""A10170869"",""A10170870"",""A03180611""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71457716,"777 OJUELOS","[""A06181705""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71561000,"2352 HIPOTECARIA CHIHUAHUA","[""V0000000227"",""A02200633"",""A10170631""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115417,"5713 TLATLAUQUITEPEC REFORMA","[""A05181796""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71777230,"SITE105 PATIO QUERETARO","[""A03194666""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115449,"5430 FRANCISCO VILLA","[""A06180192""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467481,"CDGUZMAN","[""A11150484""]","[""Activo""]"
"CUAD-BROADSOFT","OPTICAS DEVLYN, S.A. DE C.V.",71619756,"HERMOSILLO CENTRO","[""A03170700""]","[""Activo""]"
"CUAD-AVAYA","ELAI,SC",71436680,"MERIDA","[""A10191131""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115414,"5934 MERIDA COMERCIO","[""A01180860""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70226814,"5397 TONALA CENTRO","[""A03181962""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71452288,"792 BANCOMER NISSAN MOD DESPLAZADO","[""A10170538""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71390799,"4692 PLAZA SHANGRILA","[""A01181858"",""A08180238""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115719,"5607 TEPEJI DEL RIO OCAMPO","[""A04180295"",""A06190112""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114244,"123 CHALCO","[""V0000000235"",""A10170570""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71644583,"3929 CUAUTLA REFORMA","[""A09170684""]","[""Activo""]"
"CUAD-CISCO","ANUNCIOS EN DIRECTORIOS, S.A.DE C.V.",71282578,"AGENCIA LA PAZ2","[""A09171109"",""A10140135"",""A10140245""]","[""Cancelado"",""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115552,"6806 HUATULCO SANTA CRUZ","[""A05181827""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71442901,"717 BUGAMBILIAS","[""A12171798""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115235,"5312 C COMERCIAL CALIFORNIANO","[""A02180552""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115754,"606 TIJUANA MESA DE OTAY","[""A12173792""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71380149,"2489 CENTRO HIPOTECARIO Y CER HN TIJUANA","[""A05192322""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71453601,"1830 EMPRESAS HERMOSILLO","[""A09170621"",""A04194931"",""A12200522"",""A04195345""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114200,"64  MOCTEZUMA","[""A02191330"",""A03182182"",""A10170380"",""A03190953""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115247,"5334 SALTILLO PERIFERICO","[""A09200031"",""A04180410""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70197379,"5304 NESTLE MEXICO","[""A02180562""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115652,"5534 COMONFORT CENTRO","[""A05181616""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71728644,"8137 MEZCALES","[""A06181786""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71672929,"6717 YAJALON  CENTRO","[""A01180666""]","[""Activo""]"
"CUAD-AVAYA","BANCO SABADELL, S.A., INSTITUCION DE BANCA MULTIPLE",71845536,"HERMOSILLO SABADELL METROCENTRO BUSINESS HABITAT","[""A04200744""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71562028,"6387 PATRIMONIAL TEPATITLAN","[""A05201616"",""A04194925"",""V0000000669"",""A03194875"",""A03182293"",""V000000067""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71457560,"5855 CUNDUACAN CENTRO","[""A06180199""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71576846,"3685 TULTITLAN","[""V0000000514"",""A05193278""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71796625,"272 CHIHUAHUA ZARCO-0","[""A03194314""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114704,"668 TEPIC PLAZA DE ALICA","[""V0000000131"",""A02180897"",""A11180263""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114989,"3864 INDUSTRIAL GOBERNADOR CURIEL","[""A06180184""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71691475,"5638 PASTOR ORTÍZ PLAZA PRINCIPAL","[""A02181312""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71543431,"331 SAN LUIS POTOSI MUNOZ","[""A10170516""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114728,"3727 IBM LEGARIA","[""A01181307""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71777576,"SITE 370 PUNTA LANGOSTA","[""A03194951""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70122011,"484 LEON BOULEVARD HIDALGO","[""A10150139"",""A03140195""]","[""Cancelado"",""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114206,"70 HOTEL DE MEXICO","[""A10170383"",""A02180725""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114160,"18  NIZA","[""A10170931""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71557439,"888 MAZATLAN SENDERO","[""A10170625""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71437376,"4759 PLAZA GRAN SUR","[""A03180578""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70122005,"4103 DF ERMITA LA VIGA","[""A11201312"",""A03180903"",""A03193492""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114889,"1028 GUADALAJARA MERCADO DE ABASTOS","[""A01180049""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71277204,"5219 VISCAINO","[""V0000000564""]","[""Activo""]"
"CUAD-CISCO","SERVICIOS PARA TI S.A. DE C.V.",71340359,"AXA DORAMA TRIARA QUERETARO","[""A04195999""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114814,"3617 BELLAVISTA","[""A02181127""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114452,"382 CUAUHTEMOC","[""A01181095""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115646,"5820 CANANEA OFNA PRINCIPAL","[""A06180212""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71437374,"4774 HIPODROMO TAMAULIPAS","[""A05181852""]","[""Activo""]"
"CUAD-CISCO","GEO HOGARES IDEALES, S.A. DE C.V.",71252222,"P I  SAN JUAN VEGAS","[""A12160456"",""A12160457"",""A09170038""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",70115013,"3889 PZA MONTECASINO","[""A02180252""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115704,"5577 IXTAPA OFICINA PRINCIPAL","[""V0000000117"",""A02180574""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467414,"IRAPUATO","[""A11150465""]","[""Activo""]"
"CUAD-BROADSOFT","OPTICAS DEVLYN, S.A. DE C.V.",71619292,"LA  CUSPIDE DEVLYN","[""A03170732""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114862,"3641   TLALNEPANTLA K MART ARBOLEDAS","[""A02181123"",""A02181128""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115087,"3438  VILLA CONSULADO","[""A04195384"",""V0000000158"",""A04194903""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71777627,"F746 LAS AMERICAS PLAYA DEL CARMEN","[""A03194948""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114261,"143 DIVISION DEL NORTE","[""A05181141""]","[""Activo""]"
"CUAD-AVAYA","ICA FLUOR DANIEL",70225039,"ICA FLUOR PATIO EL EMPALME","[""A08170326"",""A09170849"",""A09170270"",""A02190403"",""A05181250"",""A02190287"",""A09170848"",""A09170269"",""A08170325""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",70114486,"423 GUADALAJARA AMERICAS NERUDA","[""V0000000715"",""A07191699"",""A02191089"",""A01181101"",""A03180913"",""A07191701""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114605,"3529 CIEN METROS","[""A02181096""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71457745,"719 GRAN PATIO TEXCOCO","[""A10170515""]","[""Activo""]"
"CUAD-BROADSOFT","LISTER LABORATORIO DE REFERENCIA, S.A. DE C.V.",71852295,"IMSS","[""A09200766""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115662,"5833 MIGUEL ALEMAN OFNA PRINCIPAL","[""A05181871""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115020,"1283 TLALPAN","[""A02180934"",""A03182219""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71781506,"SITE 842 PQUE IND CIUDAD INDUSTRIAL","[""A03194987""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114873,"1218  MERCADO DE ABASTOS","[""A09170442""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",71305852,"844 EMPRESAS SANTA FE","[""A09130371""]","[""Activo""]"
"CUAD-CISCO","SERVICIOS PARA TI S.A. DE C.V.",71465870,"FIANZAS DORAMA QUERETARO","[""A04196587""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70197365,"4134 SATELITE REGIONAL","[""A04180369"",""A02191780"",""A01182136"",""A05193368"",""A04196309"",""A04196559"",""A05192682""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115415,"6697 TUXTLA CENTRO","[""A09170412"",""A03181220"",""A08180224""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71273528,"5188 HERMOSILLO PLAZA SENDERO","[""A06180190""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114817,"802 MERIDA INDUSTRIAL","[""A03180218""]","[""Activo""]"
"CUAD-AVAYA","MUNICIPIO DE SALINAS VICTORIA NUEVO LEON",71389558,"MUN SALINAS VICTORIA BENITO JUAREZ 110","[""A12200902""]","[""Activo""]"
